name,name_lower,chapter_idx,count
Кирилла Владимировича,кирилл владимирович,9,1
Кирилла Владимировича,кирилл владимирович,10,1
Кирилла Владимировича Безухова,кирилл владимирович безух,6,1
Кирилла Владимировича Безухова,кирилл владимирович безух,9,2
Кирилла Владимировича Безухова,кирилл владимирович безух,10,1
"Кириллу Владимировичу
Безухову",кирилл владимирович безухов,12,1
Кирстен,кирстен,28,2
Кирстен,кирстен,31,1
Кирстен,кирстен,54,2
"Китти
Одынцова",китт одынц,21,1
Ключ,ключ,15,3
Ключ,ключ,20,1
Кобельница,кобельниц,56,1
Кобельница,кобельниц,63,2
Козловский,козловский,26,4
Козловский,козловский,36,4
Козловского,козловского,26,2
Козловского,козловского,36,1
Козловскому,козловском,26,1
Козловскому,козловском,36,2
Командование,командовани,42,1
Конде,конд,3,1
Конде,конд,63,1
Конечно,конечно,23,1
Конечно,конечно,46,1
Конечно,конечно,48,1
Конечно,конечно,63,1
Константину Павловичу,константин павлович,50,1
Кончаю,конча,63,1
Копенгагене,копенгаген,33,1
Коридором,коридор,17,1
Кошелька,кошельк,27,2
Красива,красив,23,1
Кремсе,кремс,32,3
Кремсе,кремс,33,1
Кремсе,кремс,35,3
Кремсе,кремс,36,1
Кремсе,кремс,37,3
Круши,круш,40,1
Круши,круш,43,1
Ку,ку,46,1
Кузьмич,кузьмич,46,1
Курагина,кураг,5,5
Курагина,кураг,34,1
Курагина,кураг,53,1
Курагина,кураг,63,2
Курагину,курагин,5,2
Курагиным,курагиным,5,1
Курагиньм,курагиньм,34,1
Кутузова,кутуз,0,1
Кутузова,кутуз,3,1
Кутузова,кутуз,24,2
Кутузова,кутуз,25,17
Кутузова,кутуз,26,17
Кутузова,кутуз,32,5
Кутузова,кутуз,33,1
Кутузова,кутуз,35,2
Кутузова,кутуз,36,10
Кутузова,кутуз,37,12
Кутузова,кутуз,38,1
Кутузова,кутуз,44,1
Кутузова,кутуз,51,1
Кутузова,кутуз,53,3
Кутузова,кутуз,55,6
Кутузова,кутуз,56,9
Кутузова,кутуз,58,1
Кутузова,кутуз,59,16
Кутузова,кутуз,60,12
Кутузова,кутуз,62,4
Кутузову,кутузов,3,1
Кутузову,кутузов,6,1
Кутузову,кутузов,24,1
Кутузову,кутузов,26,2
Кутузову,кутузов,32,4
Кутузову,кутузов,37,2
Кутузову,кутузов,40,1
Кутузову,кутузов,55,1
Кутузову,кутузов,56,4
Кутузову,кутузов,59,3
Кутузову,кутузов,60,3
Кутузову,кутузов,61,1
Кутузову,кутузов,62,1
Кутузовские,кутузовски,52,1
Кутузовский,кутузовский,59,1
Кутузовский,кутузовский,62,1
Кутузовым,кутузовым,25,1
Кутузовым,кутузовым,33,1
Кутузовым,кутузовым,44,1
Кутузовым,кутузовым,52,1
Кутузовым,кутузовым,53,1
Кутузовым,кутузовым,56,2
Лаврушки,лаврушк,27,12
Лакейская,лакейска,51,1
Ламбахе,ламбах,32,1
Лану,лан,63,1
Ланжерон,ланжерон,56,8
Ланжерон,ланжерон,59,1
Ланжерон,ланжерон,62,1
Ланжерон,ланжерон,63,1
Ланн,ланн,35,2
Ланн,ланн,42,2
Ларрей,ларр,63,2
Ларрея,ларре,63,1
Лафатер,лафатер,63,1
Легли,легл,49,1
Лейб,лейб,55,1
Леля,лел,46,2
Лепешки,лепешк,40,1
Лех,лех,63,2
Лида,лид,41,1
Лизой,лиз,4,1
Лизой,лиз,5,1
Лизой,лиз,21,1
Лизой,лиз,47,6
Лизой,лиз,63,3
Линце,линц,29,1
Лихорадочная,лихорадочна,44,1
Лихтенфельс,лихтенфельс,33,1
Лихтенштейн,лихтенштейн,63,1
Лондон,лондон,11,1
Лондон,лондон,34,1
Лоррена,лоррен,16,3
Лоррена,лоррен,17,1
Лоррена,лоррен,18,1
Лоррена,лоррен,19,1
Лоррена,лоррен,63,1
Лудовика,лудовик,63,1
Лукка,лукк,63,2
Людовика,людовик,63,1
Лёлины,лёлин,46,1
Мака,мак,24,1
Мака,мак,26,6
Мака,мак,27,1
Мака,мак,28,4
Мака,мак,32,1
Мака,мак,33,1
Мака,мак,36,1
Мака,мак,37,1
Мака,мак,63,1
Маковщина,маковщ,63,1
Мальбрук,мальбрук,63,1
Мальту,мальт,0,1
Мальчишкам,мальчишкам,26,1
Мамонтовы,мамонтов,16,1
Мари,мар,63,7
Марии Феодоровны,мари феодоровн,0,2
Марии Феодоровны,мари феодоровн,45,1
Марией-Терезией,марией-терези,35,1
Марии-Терезии,марии-терези,26,1
Марии-Терезии,марии-терези,35,1
Марк,марк,53,5
Марсовом,марсов,59,1
Марьей,марь,20,6
Марьей,марь,21,5
Марьей,марь,22,3
Марьей,марь,23,3
Марьей,марь,47,13
Марьей,марь,48,12
Марьей,марь,49,12
Марьей,марь,63,2
"Марьи
Викторовны",марь викторовн,46,1
Марью Дмитриевну,марь дмитриевн,13,8
Марью Дмитриевну,марь дмитриевн,14,11
Марью Дмитриевну,марь дмитриевн,15,8
Марьи Ивановны Долоховой,марь ивановн долохов,6,1
Марья Львовна Карагина,марь львовн караг,6,1
Марьею,марье,63,1
Марьею Дмитриевной,марье дмитриевн,15,1
Матвевна,матвевн,43,3
Матвевна,матвевн,44,2
Матильду,матильд,27,1
Маутерн,маутерн,35,1
Маша,маш,23,3
Маша,маш,47,2
Маша,маш,63,1
Медведев,медвед,40,1
Медлительность,медлительность,6,1
Мелион,мелион,30,1
Мельке,мельк,32,1
Мерзкая,мерзка,19,1
Металлически,металлическ,29,1
Милане,милан,63,1
Милорадович,милорадович,55,1
Милорадович,милорадович,56,5
Милорадович,милорадович,59,3
Милорадовичевской,милорадовичевск,59,1
Милосердие Божие,милосерди божи,63,1
Мими,мим,7,3
Митенька,митеньк,6,1
Митенька,митеньк,12,4
Митинька,митиньк,50,1
"Михаил
Иванович",михаил иванович,22,2
"Михаил
Иванович",михаил иванович,23,1
Михаил Иваныч,михаил иваныч,23,1
Михаилом Иларионовичем Кутузовым,михаил иларионович кутузовым,3,1
Михаил Ларионович,михаил ларионович,59,2
"Михайле
Ивановиче",михайл иванович,22,6
"Михайла
Иваныча",михайл иваныч,63,1
Михайлу Иларионовичу,михайл иларионович,23,1
Михайле Кутузову,михайл кутузов,22,1
Михайло Митрич,михайло митрич,24,2
Михельсона,михельсон,21,1
Мишку,мишк,5,2
Мойку,мойк,6,1
Молодцами,молодцам,31,1
Молодцами,молодцам,41,1
Молча,молч,50,1
Монморанси,монморанс,63,1
Морио,морио,1,3
Морио,морио,63,1
Морковное,морковно,14,1
Моро,моро,22,5
Мортемаром,мортемар,1,2
Мортемаром,мортемар,2,2
Мортемаром,мортемар,45,1
Мортемаром,мортемар,63,1
Мортье,морть,32,4
Мортье,морть,33,2
Москве,москв,1,1
Москве,москв,4,1
Москве,москв,6,6
Москве,москв,9,1
Москве,москв,10,1
Москве,москв,11,6
Москве,москв,13,2
Москве,москв,20,1
Москве,москв,23,1
Москве,москв,45,4
Москве,москв,58,1
Москве,москв,63,3
Муравьями,муравьям,43,1
Мюрат,мюрат,35,4
Мюрат,мюрат,37,8
Мюрат,мюрат,38,1
Мюрат,мюрат,40,2
Нeт,нeт,3,1
Назначено,назначено,35,1
Наказываемый,наказываемый,38,1
Наполеон,наполеон,2,1
Наполеон,наполеон,3,6
Наполеон,наполеон,4,1
Наполеон,наполеон,11,3
Наполеон,наполеон,21,1
Наполеон,наполеон,35,2
Наполеон,наполеон,37,1
Наполеон,наполеон,53,1
Наполеон,наполеон,55,3
Наполеон,наполеон,57,1
Наполеон,наполеон,58,4
Наполеон,наполеон,63,22
Нарядные,нарядны,30,1
Настоящэй,настоящэй,14,1
Натали,натал,63,1
Натальи,наталь,6,1
Наталья Ильинишна,наталь ильинишн,9,1
Наташа,наташ,7,5
Наташа,наташ,8,8
Наташа,наташ,9,6
Наташа,наташ,13,6
Наташа,наташ,14,5
Наташа,наташ,15,21
Наташа,наташ,44,1
Наташа,наташ,50,16
Наташа,наташ,57,1
Наташином,наташин,50,1
Наташку,наташк,57,1
Находчивый,находчивый,32,1
Начался,началс,6,1
Неаполе,неапол,21,1
Незапно,незапно,3,1
Нездоровы,нездоров,21,1
Некому,неком,9,1
Некому,неком,44,1
Немножко,немножко,50,1
Неправда,неправд,49,1
Неправда,неправд,55,1
Несвицкий,несвицкий,25,4
Несвицкий,несвицкий,26,2
Несвицкий,несвицкий,29,6
Несвицкий,несвицкий,30,12
Несвицкий,несвицкий,31,9
Несвицкий,несвицкий,36,5
Несвицкий,несвицкий,53,1
Несвицкий,несвицкий,60,1
Несвицкий Денисову,несвицкий денисов,30,1
Несвицким,несвицким,26,2
Несвицким,несвицким,56,1
Несвицкого,несвицкого,26,2
Несвицкого,несвицкого,30,1
Несвицкого,несвицкого,31,1
Несвицкого,несвицкого,36,3
Несвицкому,несвицком,29,1
Несвицкому,несвицком,30,2
Несвицкому,несвицком,31,1
Никитенко,никитенко,42,1
Николая,никола,8,4
Николая,никола,9,2
Николая,никола,11,1
Николая,никола,13,1
Николая,никола,14,1
Николая,никола,15,3
Николая,никола,54,1
Николаю Андреевичу,никола андреевич,48,3
Николая Андреевича Болконского,никола андреевич болконского,20,1
Николаю Андреевичу Болконскому,никола андреевич болконском,46,1
Николая Андреича,никола андреич,47,1
"Николая Андреича
Болконского",никола андреич болконского,23,1
Николая Болконского,никола болконского,23,1
Николае Ростове,никола ростов,63,1
Николай,николай,7,3
Николай,николай,8,6
Николай,николай,9,1
Николай,николай,13,2
Николай,николай,14,2
Николай,николай,15,4
Николай,николай,51,2
Николай,николай,52,1
Николай,николай,63,1
Николай Андреевич,николай андреевич,20,1
Николай Андреевич,николай андреевич,48,5
Николай Андреич,николай андреич,47,2
Николай Андреич,николай андреич,49,4
Николай Андреич Болконский,николай андреич болконский,47,1
Николай Ростов,николай рост,27,1
Николай Ростов,николай рост,31,1
Николай Ростов,николай рост,51,1
Николай Ростов,николай рост,54,2
Николинька,николиньк,8,1
Николинька,николиньк,15,3
Николинька,николиньк,50,3
Николушка,николушк,9,1
Николушка,николушк,50,9
Новгородского,новгородского,59,1
Новосильцев,новосильц,59,2
Новосильцев,новосильц,63,1
Новосильцову,новосильцов,0,1
Новый-Йорк,новый-йорк,22,1
Ностица,ностиц,26,1
Ностица,ностиц,37,1
Нравственное,нравственно,43,1
Нут,нут,29,1
Обнимаю,обнима,63,1
Оборвав,оборвав,24,1
Обошли,обошл,43,1
Образуйте,образуйт,2,1
Общественный,общественный,63,1
Ограничимся,ограничимс,63,1
Окотник,окотник,16,1
Ольга,ольг,11,1
Ольмюд,ольмюд,37,1
Ольмюц,ольмюц,35,2
Ольмюц,ольмюц,36,1
Ольмюц,ольмюц,46,1
Ольмюц,ольмюц,51,6
Ольмюц,ольмюц,52,1
Ольмюц,ольмюц,53,4
Ольмюц,ольмюц,57,1
Ольмюцкий,ольмюцкий,53,1
Оооо,оооо,31,1
Ооох,ооох,60,1
Орлова,орл,9,1
Орловы,орлов,22,1
Оскорбление,оскорблени,49,1
Оставайся,оставайс,57,1
Остановите,остановит,60,2
Остралиц,остралиц,56,1
Осьмнадцатой,осьмнадцат,58,1
Отбили,отбил,61,1
Отзывы Билибина,отзыв билиб,63,1
Отлично,отлично,5,1
Отправление,отправлени,32,1
Отсталых,отсталых,25,1
Отче,отч,51,1
Официант,официант,10,1
Официант,официант,22,1
Очакова,очак,23,1
Ошибался,ошибалс,46,1
Па,па,4,1
Па,па,11,1
Павле,павл,20,1
Павле,павл,47,1
Павлоградские,павлоградски,63,1
Павлоградскими,павлоградским,28,1
Павлоградского,павлоградского,8,1
Павлоградского,павлоградского,42,2
Павлоградского,павлоградского,50,1
Павлоградского,павлоградского,52,1
Палка,палк,63,1
Папа,пап,3,1
Париж,париж,2,1
Париж,париж,13,1
Париж,париж,33,1
Париж,париж,48,4
Париж,париж,53,1
Парис,парис,46,1
Переговорив,переговорив,19,1
Передовой,передов,40,1
Переехав,переехав,41,1
Переслать,переслать,23,1
Перестаньте,перестаньт,0,1
Перестаньте,перестаньт,35,1
Переходы,переход,51,1
Переходите,переходит,2,1
Песенники,песенник,25,1
Петя,пет,14,1
Петя,пет,50,12
Петербурга,петербург,1,2
Петербурга,петербург,3,1
Петербурга,петербург,4,1
Петербурга,петербург,5,1
Петербурга,петербург,6,4
Петербурга,петербург,9,2
Петербурга,петербург,10,1
Петербурга,петербург,11,1
Петербурга,петербург,13,1
Петербурга,петербург,14,1
Петербурга,петербург,18,1
Петербурга,петербург,21,2
Петербурга,петербург,25,1
Петербурга,петербург,33,1
Петербурга,петербург,45,5
Петербурга,петербург,46,1
Петербурга,петербург,47,1
Петербурга,петербург,62,1
Петербурга,петербург,63,4
Петров,петр,44,1
Петр Бог,петр бог,36,1
Петру Кирилловичу,петр кириллович,10,1
Петр Николаич,петр николаич,13,4
Петруша,петруш,5,1
Петруша,петруш,7,1
Петрушка,петрушк,23,1
Питту,питт,11,1
Питту,питт,63,1
Пиши,пиш,4,1
Плавностью,плавность,8,1
Пляска,пляск,15,1
Поблагодарив Анну Павловну,поблагодарив анн павловн,4,1
Побудьте,побудьт,63,1
Поварской,поварск,6,1
Поверите,поверит,51,1
Повыше,повыш,60,1
Поглядев,погляд,30,2
Погода,погод,38,1
Погодите,погодит,63,1
Подбадривает,подбадривает,30,1
Подложи,подлож,44,1
Подновинское,подновинско,30,1
Подогнув,подогнув,52,1
Подождем,подожд,10,1
Подождите,подождит,49,1
Подождите,подождит,63,2
Подольский,подольский,36,1
Подольский,подольский,39,1
Подольского,подольского,42,1
Подстели,подстел,44,1
Подумавши,подумавш,22,1
Подумаешь,подумаешь,63,2
Пожалуйте,пожалуйт,20,1
Пожалуйте,пожалуйт,47,1
Поживем,пожив,63,1
Позабавьтесь,позабавьтесь,29,1
Позавчера,позавчер,32,1
Полноте,полнот,35,2
Польше,польш,25,1
Польше,польш,26,1
Польше,польш,27,1
Польше,польш,51,2
Попомните,попомнит,43,1
Поправей,поправ,57,1
Поправляйтесь,поправляйтесь,32,1
Попросите,попросит,12,1
Попрошусь,попрошусь,57,1
Поровнявшись,поровнявшись,25,1
Посидев,посид,16,1
Посмотришь,посмотришь,5,1
Потемкины,потемкин,22,1
Потемкиных,потемкиных,22,1
Поторопилась,поторопилась,22,1
Потсдаме,потсдам,45,1
Потсдаме,потсдам,48,1
Поцелуйте,поцелуйт,8,1
Почести,почест,63,1
Прац,прац,58,1
Прац,прац,59,2
Прац,прац,61,1
Праца Ростову,прац ростов,62,1
Працена,працен,58,1
Працена,працен,59,1
Працена,працен,61,1
Працена,працен,62,1
Праценской,праценск,61,1
Праценские,праценски,58,2
Праценским,праценским,58,1
Праценских,праценских,58,1
Праценских,праценских,62,2
Предоставьте,предоставьт,35,1
Предупреждаю,предупрежда,63,1
Пресвятая Матерь,пресвята матерь,63,1
Претензия,претензи,25,1
Пржебышевского,пржебышевского,59,1
Прибежала,прибежал,6,1
Привезите,привезит,33,1
Прикажите,прикажит,44,1
Прикажите,прикажит,57,1
Приказав,приказав,59,1
Прикомандирован,прикомандирован,25,1
Прикрытие,прикрыти,43,1
Примись,примись,21,1
Принц Мюрат,принц мюрат,63,2
Приостановившись Пьер,приостановившись пьер,17,1
Припадать,припадать,27,1
Присланный,присланный,51,1
Притом,прит,3,1
Притом,прит,45,1
Пришпршипрш,пришпршипрш,63,1
Провидения,провидени,63,1
Проводив,проводив,6,1
Прогонял,прогонял,30,1
Продай,продай,30,1
Продай,продай,54,1
Пройдем,пройд,21,1
Пропадай,пропадай,61,1
Пропустите,пропустит,36,1
Проси,прос,6,1
Просмотрел,просмотрел,20,1
Проснувшись,проснувшись,19,1
Простились,простились,23,1
Пространная,пространна,29,1
Проходившие,проходивши,54,1
Прохор Игнатьич,прохор игнатьич,25,1
Прочтите,прочтит,20,1
Пруссия,прусси,0,1
Пруссия,прусси,21,2
Пруссия,прусси,52,1
Пруссия,прусси,63,1
Прячется,прячетс,47,1
Пуста,пуст,5,1
Пустячок,пустячок,31,1
Пьера,пьер,1,6
Пьера,пьер,2,12
Пьера,пьер,3,12
Пьера,пьер,4,7
Пьера,пьер,5,44
Пьера,пьер,6,5
Пьера,пьер,9,1
Пьера,пьер,10,1
Пьера,пьер,11,24
Пьера,пьер,13,5
Пьера,пьер,14,3
Пьера,пьер,15,5
Пьера,пьер,16,9
Пьера,пьер,17,22
Пьера,пьер,18,22
Пьера,пьер,19,21
Пьера,пьер,21,1
Пьера,пьер,45,36
Пьера,пьер,46,42
Пьера,пьер,51,1
Пьера,пьер,63,8
Пьера Анна Павловна,пьер анн павловн,3,1
Пьера Анна Павловна,пьер анн павловн,45,1
Пятая,пята,25,1
Радзивилов,радзивил,6,1
Разними,разним,5,1
Разрешил,разрешил,24,3
Разумовские,разумовски,63,1
Разумовских,разумовских,63,1
Разъезд,разъезд,31,1
Рана,ран,43,1
Рана,ран,60,1
Распускают,распускают,38,1
Расстрелял,расстрелял,58,1
Рассудите,рассудит,35,1
Растроганный,растроганный,45,1
Революция,революци,3,2
Резерв,резерв,63,1
Резервные,резервны,43,1
Рейне,рейн,21,1
Религиозная,религиозна,20,1
Репнина,репн,63,5
Репутация,репутаци,6,1
Решите,решит,63,1
Роганов,роган,63,1
Россия,росси,0,1
Россия,росси,1,1
Россия,росси,2,1
Россия,росси,3,2
Россия,росси,14,1
Россия,росси,24,3
Россия,росси,25,1
Россия,росси,26,1
Россия,росси,32,2
Россия,росси,37,3
Россия,росси,51,2
Россия,росси,52,2
Россия,росси,59,1
Россия,росси,63,3
Ростов,рост,10,1
Ростов,рост,11,2
Ростов,рост,12,1
Ростов,рост,27,41
Ростов,рост,28,8
Ростов,рост,31,21
Ростов,рост,42,14
Ростов,рост,44,8
Ростов,рост,51,30
Ростов,рост,52,13
Ростов,рост,54,18
Ростов,рост,57,25
Ростов,рост,61,26
Ростов,рост,62,21
Ростовой,ростов,6,1
Ростовой,ростов,8,1
Ростовой,ростов,10,2
Ростовой,ростов,27,2
Ростовой,ростов,28,1
Ростовой,ростов,31,2
Ростовой,ростов,50,1
Ростовой,ростов,51,5
Ростовой,ростов,52,4
Ростовой,ростов,54,2
Ростовой,ростов,57,5
Ростовой,ростов,61,4
Ростовой,ростов,62,7
Ростовым,ростовым,6,1
Ростовым,ростовым,11,1
Ростовым,ростовым,19,2
Ростовым,ростовым,52,1
Ростовым,ростовым,54,1
Ростовых,ростовых,6,1
Ростовых,ростовых,10,1
Ростовых,ростовых,15,1
Ростовых,ростовых,16,1
Ростовых,ростовых,20,1
Ростовых,ростовых,50,1
Руби,руб,57,1
Румянцеву,румянцев,3,1
Румянцевых,румянцевых,9,1
Руссо,руссо,63,1
Русь,русь,33,1
Рюрика,рюрик,22,1
Сomme,сomme,2,1
Саtiche,саtiche,19,1
Савари,савар,55,4
Саломони,саломон,8,1
Св,св,63,1
Сведи,свед,21,1
Свобода,свобод,3,1
Сдержанная,сдержанна,0,1
"Седой
Тихон",сед тихон,21,1
Семен,семен,15,1
Семеновского,семеновского,6,1
Семеновского,семеновского,13,1
Сергей,серг,46,1
Сергей Кузьмич,серг кузьмич,46,6
Сергею Кузьмичу,серге кузьмич,46,6
Сергеем Кузьмичем Вязмитиновым,серге кузьмич вязмитиновым,46,1
Сию,си,12,1
Сию,си,36,1
Сибирь,сибирь,51,1
Сиди,сид,21,1
Сидоров,сидор,38,3
Сказался,сказалс,28,1
Славно,славно,29,1
Слезший,слезший,54,1
Слушаю,слуша,25,1
Слушаю,слуша,27,1
Слушаю,слуша,57,1
Слушаю,слуша,59,1
Слышите,слышит,47,1
Смейтесь,смейтесь,22,1
Смир,смир,25,1
Смяли,смял,44,1
Собачка,собачк,16,1
Соборование,соборовани,63,1
Сокольница,сокольниц,56,1
Сокольница,сокольниц,58,1
Сокольница,сокольниц,63,2
Сомкнись,сомкнись,41,1
Соня,сон,7,1
Соня,сон,8,13
Соня,сон,9,2
Соня,сон,13,2
Соня,сон,14,1
Соня,сон,15,14
Соня,сон,44,1
Соня,сон,50,17
Сонину,сонин,15,1
Соооня,сооон,8,1
Софи,соф,18,1
Спасителя,спасител,23,1
Спасителя,спасител,47,1
Спасской,спасск,21,1
Спустив,спустив,5,1
Спустившись,спустившись,57,1
Ст,ст,12,1
Стерн,стерн,23,1
Стерпится,стерпитс,20,1
Стивенса,стивенс,5,2
Стойте,стойт,5,2
Строганов,строган,59,1
Стройная,стройна,25,1
Сувара,сувар,63,1
Суворова,сувор,14,1
Суворова,сувор,22,6
Суворова,сувор,26,1
Суворова,сувор,40,1
Суворова,сувор,55,1
Суворовы,суворов,14,1
Суворовы,суворов,22,1
Суворовы,суворов,38,1
Суворовых,суворовых,22,1
Сундук,сундук,15,1
Сухтелена,сухтелен,63,2
Таборский,таборский,35,1
Таборским,таборским,63,1
Таинство,таинство,16,1
Тарас,тарас,9,1
Тараску,тараск,12,1
Театры,театр,9,1
Телянин,телян,27,21
Телянин,телян,31,1
Телянин,телян,44,1
Телянину,телянин,27,2
Теляниным,теляниным,44,1
"Теляниным
Ростову",теляниным ростов,27,1
Теплая,тепла,42,1
Тетенька,тетеньк,50,1
Тимохин,тимох,25,6
Тимохин,тимох,43,2
Тимохину,тимохин,25,1
Тимохиным,тимохиным,43,1
Титом,тит,56,4
Титом,тит,62,3
Тихон,тихон,21,9
Тихон,тихон,22,1
Тихон,тихон,47,3
Тихон,тихон,49,6
Толю,тол,62,1
Толстому,толстом,55,2
Толь,толь,62,3
Травничку,травничк,39,1
Традиридира,традиридир,53,1
Трауне,траун,29,1
Треснуло,треснуло,27,1
Тринадцать,тринадцать,8,1
Трубач,трубач,42,1
Тулон,тулон,35,1
Тулон,тулон,40,1
Тулон,тулон,56,1
Тулон,тулон,59,1
Турции,турци,25,1
Тушин,туш,38,4
Тушин,туш,39,4
Тушин,туш,40,5
Тушин,туш,42,1
Тушин,туш,43,11
Тушин,туш,44,26
Тушину,тушин,40,1
Тушину,тушин,43,3
Тушину,тушин,44,5
Тушиным,тушиным,43,2
Тьер,тьер,63,1
Тюрасе,тюрас,56,1
Тюрасским,тюрасским,63,1
Тяжелее,тяжеле,47,1
Уварова,увар,61,2
Уйдя,уйд,50,1
Ульмом,ульм,26,1
Ульмом,ульм,32,2
Ульмом,ульм,33,1
Ульмом,ульм,37,1
Ульмом,ульм,38,1
Ульмом,ульм,63,2
Унтер,унтер,60,1
Ура,ур,42,1
Успокойте,успокойт,0,1
Устройте,устройт,63,1
Ух,ух,38,2
Федешоу,федешо,25,1
Федотов,федот,30,1
Федченку,федченк,57,1
Фельдфебелей,фельдфебел,24,1
Фердинанда,фердинанд,24,1
Фердинанда,фердинанд,26,4
Фердинанда,фердинанд,33,3
Флигель,флигель,32,1
Франца,франц,26,1
Франца,франц,32,1
Франца,франц,33,3
Франца,франц,34,1
Франца,франц,35,4
Франца,франц,59,4
Франции,франци,0,1
Франции,франци,3,2
Франции,франци,33,1
Франции,франци,57,1
Фридрих,фридрих,22,1
Функе,функ,0,2
Фураж,фураж,35,1
Хозяева,хозя,13,1
Христа,христ,31,1
Христос,христос,36,2
Христос,христос,46,1
Царицыном,царицын,24,1
Царицыном,царицын,59,2
Цвет,цвет,35,1
Цел,цел,44,1
Целуй,целуй,23,1
Цнайме,цнайм,36,1
Цнайме,цнайм,37,8
Цнайме,цнайм,38,1
Чарторижский,чарторижский,59,1
Чарторижскому,чарторижском,54,1
Чертовски,чертовск,63,1
Четверню,четверн,62,1
Чопорна,чопорн,6,1
Чт,чт,0,3
Чт,чт,3,2
Чт,чт,4,1
Чт,чт,5,6
Чт,чт,6,1
Чт,чт,8,3
Чт,чт,9,2
Чт,чт,10,1
Чт,чт,12,1
Чт,чт,14,2
Чт,чт,15,4
Чт,чт,16,1
Чт,чт,19,1
Чт,чт,21,1
Чт,чт,22,1
Чт,чт,23,7
Чт,чт,24,3
Чт,чт,25,4
Чт,чт,26,2
Чт,чт,27,4
Чт,чт,28,2
Чт,чт,30,3
Чт,чт,31,2
Чт,чт,32,1
Чт,чт,33,1
Чт,чт,35,3
Чт,чт,36,4
Чт,чт,38,2
Чт,чт,40,1
Чт,чт,41,1
Чт,чт,42,2
Чт,чт,43,2
Чт,чт,44,5
Чт,чт,45,1
Чт,чт,46,1
Чт,чт,47,3
Чт,чт,48,5
Чт,чт,49,1
Чт,чт,50,2
Чт,чт,51,3
Чт,чт,53,2
Чт,чт,55,1
Чт,чт,56,1
Чт,чт,57,9
Чт,чт,58,1
Чт,чт,59,1
Чт,чт,60,3
Чт,чт,61,6
Чт,чт,62,3
Чт,чт,63,6
Чудеса,чудес,22,1
Шварценберга,шварценберг,53,1
Швеция,швеци,21,1
Шелингу,шелинг,50,1
Шенбрунне,шенбрунн,33,2
Шенбрунне,шенбрунн,37,1
Шенбрюнн,шенбрюнн,63,1
Шенграбен,шенграбен,39,2
Шенграбен,шенграбен,40,1
Шенграбен,шенграбен,42,1
Шенграбен,шенграбен,43,1
Шенграбен,шенграбен,54,1
Шенграбенское,шенграбенско,51,2
Шерер,шерер,4,1
Шиншин,шинш,13,7
Шиншин,шинш,14,3
Шиншин,шинш,15,2
Шиншиным,шиншиным,13,1
Широкоплечий,широкоплечий,40,1
Шлапанице,шлапаниц,58,2
Шлапанице,шлапаниц,63,2
Шмите,шмит,32,3
Шмите,шмит,33,2
Шмите,шмит,35,1
Шмите,шмит,36,1
Шосс,шосс,50,1
Шпага,шпаг,40,1
Штральзунде,штральзунд,21,1
Штраух,штраух,26,1
Шуберт,шуберт,8,1
Эгоизм,эгоизм,5,1
Эй,эй,12,1
Эй,эй,27,2
Эй,эй,30,2
Эк,эк,30,2
Эк,эк,46,1
Эк,эк,58,1
Экая,эка,57,1
Экое,эко,12,1
Экономову,экономов,43,2
Экономовым,экономовым,43,1
Элен,элен,1,2
Элен,элен,2,4
Элен,элен,3,1
Элен,элен,45,15
Элен,элен,46,19
Элен,элен,63,3
Элоиза,элоиз,20,1
Энгиенский,энгиенский,2,2
Энгиенского,энгиенского,2,1
Энгиенского,энгиенского,3,1
Энс,энс,29,4
Энс,энс,30,3
Энском,энск,42,1
Энский,энский,42,1
Эрцгерцогиня,эрцгерцогин,35,1
Эскадронному,эскадронном,27,1
Эссена,эссен,52,1
Эх,эх,39,1
Эх,эх,57,1
Эх,эх,58,1
Южная,южна,21,1
Яков,як,5,2
Яффе,яфф,3,1
