source,source_lower,target,target_lower,weight,context_level,chapters,num_chapters
Ростовых,ростовых,Шиншин,шинш,1,sentence,79,1
Жюли,жюл,Наташа,наташ,1,sentence,79,1
Божию,божи,Анна Михайловна,михайловн,1,sentence,79,1
Пропадал,пропадал,Шиншин,шинш,1,sentence,79,1
Долохов,долох,Шиншин,шинш,1,sentence,79,1
Граф Илья Андреич,андреич,Семену,семен,1,sentence,79,1
Наташа,наташ,Чудо,чудо,1,sentence,79,1
Должно,должно,Наташа,наташ,1,sentence,80,1
Анатоль Курагин,кураг,Шиншин,шинш,1,sentence,80,1
Mais,mais,Наташа,наташ,1,sentence,80,1
Ростовых,ростовых,Соней,сон,1,sentence,80,1
Долоховым,долоховым,Ростовых,ростовых,1,sentence,80,1
Безухову,безухов,Пьеру,пьер,1,sentence,80,1
Безухову,безухов,Наташа,наташ,1,sentence,80,1
Молодой Безухов,безух,Ростовых,ростовых,1,sentence,80,1
Про Болконского,болконского,Друбецкого,друбецкого,1,sentence,80,1
Друбецкого,друбецкого,Наташа,наташ,1,sentence,80,1
Duport,duport,Мужчина,мужч,1,sentence,80,1
Oh,oh,Наташа,наташ,1,sentence,80,1
Анатоля,анатол,Элен,элен,1,sentence,81,1
Позвольте,позвольт,Элен,элен,1,sentence,81,1
Анатоля,анатол,Позвольте,позвольт,1,sentence,81,1
Анатоль,анатоль,Москвы,москв,1,sentence,81,1
Погибла,погибл,Чт,чт,1,sentence,81,1
Андрея,андре,Погибла,погибл,1,sentence,81,1
Андрей,андр,Стало,стало,1,sentence,81,1
Анатоль Курагин,кураг,Петербурге,петербург,1,sentence,82,1
Georges,georges,Москвы,москв,1,sentence,82,1
Москвы,москв,Шиншин,шинш,1,sentence,82,1
Georges,georges,Шиншин,шинш,1,sentence,82,1
Данила,данил,Москвы,москв,1,sentence,82,1
Анатоля,анатол,Польше,польш,1,sentence,82,1
Курагиным,курагиным,Москвы,москв,1,sentence,82,1
Анатоль Курагин,кураг,Курагиным,курагиным,1,sentence,82,1
Долохов,долох,Курагиным,курагиным,1,sentence,82,1
Долохов,долох,Хороша,хорош,1,sentence,82,1
Андрея,андре,Вздвиженке,вздвиженк,1,sentence,83,1
Курагину,курагин,Марья,марь,1,sentence,83,1
Марьи Дмитриевны,дмитриевн,Могильцах,могильцах,1,sentence,83,1
Марьи Дмитриевны,дмитриевн,Успения,успени,1,sentence,83,1
Могильцах,могильцах,Успения,успени,1,sentence,83,1
Болконскому,болконском,Марьи Дмитриевны,дмитриевн,1,sentence,83,1
Марьи Дмитриевны,дмитриевн,Ростовым,ростовым,1,sentence,83,1
Ростовым,ростовым,Шальме,шальм,1,sentence,83,1
Наташа,наташ,Шальме,шальм,1,sentence,83,1
Молодой Безухов,безух,Наташа,наташ,1,sentence,83,1
Ah,ah,Наташа,наташ,1,sentence,83,1
Charmante,charmante,Граф Илья Андреич,андреич,1,sentence,83,1
Наташа,наташ,Париже,париж,1,sentence,83,1
Безухову,безухов,Марьи Дмитриевны,дмитриевн,1,sentence,83,1
Безуховою,безухово,Наташа,наташ,1,sentence,83,1
Граф Илья Андреич,андреич,Безухову,безухов,1,sentence,84,1
Метивье,метивь,Элен,элен,1,sentence,84,1
Georges,georges,Граф Илья Андреич,андреич,1,sentence,84,1
Georges,georges,Молодой Безухов,безух,1,sentence,84,1
Анатоль,анатоль,Курагиным,курагиным,1,sentence,84,1
Mon Dieu,dieu,Анатоль,анатоль,1,sentence,84,1
Et Nathalie,nathalie,Элен,элен,1,sentence,84,1
Вчера,вчер,Николая,никола,1,sentence,85,1
Лысых Гор,гор,Москвы,москв,1,sentence,85,1
Москвы,москв,Отрадном,отрадн,1,sentence,85,1
Лысых Гор,гор,Отрадном,отрадн,1,sentence,85,1
Найдя,найд,Наташа,наташ,1,sentence,85,1
Вздор,вздор,Марьи Дмитриевны,дмитриевн,1,sentence,85,1
Марьи Дмитриевны,дмитриевн,Никому,ником,1,sentence,85,1
Наташа,наташ,Никому,ником,1,sentence,85,1
Ch,ch,Наташа,наташ,1,sentence,85,1
Андрея,андре,Анатоль Курагин,кураг,1,sentence,85,1
Анатоля,анатол,Христа,христ,1,sentence,85,1
Наташа,наташ,Христа,христ,1,sentence,85,1
Архаровым,архаровым,Марьи Дмитриевны,дмитриевн,1,sentence,85,1
Соней,сон,Чт,чт,1,sentence,86,1
Наташа,наташ,Три,тр,1,sentence,86,1
Слава Богу,бог,Чт,чт,1,sentence,86,1
Любит,любит,Наташа,наташ,1,sentence,86,1
Марьи Дмитриевны,дмитриевн,Курагиным,курагиным,1,sentence,86,1
Курагиным,курагиным,Соней,сон,1,sentence,86,1
Курагиным,курагиным,Наташа,наташ,1,sentence,86,1
Подожди,подожд,Соней,сон,1,sentence,86,1
Болконскому,болконском,Марья,марь,1,sentence,86,1
Ростовы,ростов,Соней,сон,1,sentence,87,1
Долоховым,долоховым,Ростовы,ростов,1,sentence,87,1
Каменку,каменк,Москвы,москв,1,sentence,87,1
Варшавскую,варшавску,Каменку,каменк,1,sentence,87,1
Долохов,долох,Макарин,макар,1,sentence,87,1
Курагину,курагин,Макарин,макар,1,sentence,87,1
Долохов,долох,Хвостиков,хвостик,1,sentence,87,1
Курагину,курагин,Хвостиков,хвостик,1,sentence,87,1
Долохов,долох,Курагину,курагин,1,sentence,87,1
Макарин,макар,Макарка,макарк,1,sentence,87,1
Анатоль,анатоль,Дурак,дурак,1,sentence,87,1
Долохов,долох,Право,право,1,sentence,87,1
Анатоль,анатоль,Ах,ах,1,sentence,87,1
Анатоль,анатоль,Долохову,долохов,1,sentence,87,1
Анатоль,анатоль,Убирайся,убирайс,1,sentence,87,1
Долоховым,долоховым,Убирайся,убирайс,1,sentence,87,1
Балага,балаг,Иди,ид,1,sentence,87,1
Москвы,москв,Твери,твер,1,sentence,87,1
Анатоля,анатол,Москвы,москв,1,sentence,87,1
Анатоля,анатол,Твери,твер,1,sentence,87,1
Карл Иваныч,иваныч,Уж,уж,1,sentence,87,1
Анатоля,анатол,Здравствуй,здравствуй,1,sentence,87,1
Анатоль,анатоль,Балага,балаг,1,sentence,87,1
Михаилом Ивановичем,иванович,Постою,посто,1,sentence,87,1
Анатоль,анатоль,Садись,садись,1,sentence,87,1
Доставляли,доставлял,Тверь,тверь,1,sentence,87,1
Макарину,макарин,Рождество,рождество,1,sentence,87,1
Анатоль,анатоль,Макарину,макарин,1,sentence,87,1
Анатоль Курагин,кураг,Макарину,макарин,1,sentence,87,1
Макарину,макарин,Твери,твер,1,sentence,87,1
Анатоль,анатоль,Рождество,рождество,1,sentence,87,1
Анатоль Курагин,кураг,Рождество,рождество,1,sentence,87,1
Рождество,рождество,Твери,твер,1,sentence,87,1
Анатоль,анатоль,Анатоль Курагин,кураг,1,sentence,87,1
Анатоль,анатоль,Твери,твер,1,sentence,87,1
Анатоль Курагин,кураг,Твери,твер,1,sentence,87,1
Балага,балаг,Уж,уж,1,sentence,87,1
Долохову,долохов,Карл Иваныч,иваныч,1,sentence,87,1
Анатоль,анатоль,Феде,фед,1,sentence,88,1
Балага,балаг,Будь,будь,1,sentence,88,1
Лакей Joseph,joseph,Анатоля,анатол,1,sentence,88,1
Игнатка,игнатк,Эй,эй,1,sentence,88,1
Maтреши,maтреш,Анатоля,анатол,1,sentence,88,1
Анатоль,анатоль,Матрешу,матреш,1,sentence,88,1
Балага,балаг,Готовы,готов,1,sentence,88,1
Никитскому,никитском,Пущай,пущай,1,sentence,88,1
Балага,балаг,Старой Конюшенной,конюшенн,1,sentence,88,1
Наташа,наташ,Оттолкнув,оттолкнув,1,sentence,89,1
Слава Богу,бог,Марьи Дмитриевны,дмитриевн,1,sentence,89,1
Гадко,гадко,Марьи Дмитриевны,дмитриевн,1,sentence,89,1
Марьи Дмитриевны,дмитриевн,Оставь,оставь,1,sentence,89,1
Марьи Дмитриевны,дмитриевн,Наталья,наталь,1,sentence,89,1
Граф Илья Андреич,андреич,Подмосковной,подмосковн,1,sentence,89,1
Осипом Алексеевичем,алексеевич,Тверь,тверь,1,sentence,90,1
Про Болконского,болконского,Марьи Дмитриевны,дмитриевн,1,sentence,90,1
Про Болконского,болконского,Москвы,москв,1,sentence,90,1
"Марьи Дмитриевны
Ахросимовой",ахросимов,Поскорее,поскоре,1,sentence,90,1
Андрей,андр,"Марьи Дмитриевны
Ахросимовой",ахросимов,1,sentence,90,1
Поскорее,поскоре,Пьеру,пьер,1,sentence,90,1
Андрей,андр,Поскорее,поскоре,1,sentence,90,1
Анатоль,анатоль,Макариным,макариным,1,sentence,90,1
"Марьи Дмитриевны
Ахросимовой",ахросимов,Марьи Дмитриевны,дмитриевн,1,sentence,90,1
Марьи Дмитриевны,дмитриевн,Чт,чт,1,sentence,90,1
Марьи Дмитриевны,дмитриевн,Хорошие,хороши,1,sentence,90,1
Анатоля,анатол,Ростовы,ростов,1,sentence,90,1
Про Болконского,болконского,Ростовы,ростов,1,sentence,90,1
Про Болконского,болконского,Пьеру,пьер,1,sentence,90,1
Анатоля,анатол,Про Болконского,болконского,1,sentence,90,1
Марьи Дмитриевны,дмитриевн,Час,час,1,sentence,90,1
Болконский,болконский,Марьи Дмитриевны,дмитриевн,1,sentence,90,1
Болконский,болконский,Анатоль Курагин,кураг,1,sentence,90,1
Наталью Ильиничну,ильиничн,Пьеру,пьер,1,sentence,90,1
Михаил Захарыч,захарыч,Павел Тимофеич,тимофеич,1,sentence,91,1
"Ивана
Васильевича",васильевич,Москвы,москв,1,sentence,91,1
Ah,ah,Pierre,pierre,1,sentence,91,1
Si,si,Элен,элен,1,sentence,91,1
Si,si,Пьеру,пьер,1,sentence,91,1
Анатоль,анатоль,Мой,мой,1,sentence,91,1
Je,je,Пьеру,пьер,1,sentence,91,1
Je,je,Анатоля,анатол,1,sentence,91,1
Письма,письм,Пьеру,пьер,1,sentence,91,1
Второе,второ,Москвы,москв,1,sentence,91,1
Пьеру,пьер,Третье,треть,1,sentence,91,1
Анатоль,анатоль,Пьеру,пьер,1,sentence,91,1
Анатоль,анатоль,Хотя,хот,1,sentence,91,1
Анатоль,анатоль,Петербурге,петербург,1,sentence,91,1
Граф Илья Андреич,андреич,Марья,марь,1,sentence,92,1
Андрей,андр,Мещерского,мещерского,1,sentence,92,1
Москвы,москв,Сперанском,сперанск,1,sentence,92,1
Андрей,андр,Теперь,теперь,1,sentence,92,1
Сперанского,сперанского,Теперь,теперь,1,sentence,92,1
Андрей,андр,Швейцарию,швейцари,1,sentence,92,1
Андрей,андр,Польше,польш,1,sentence,92,1
Пьеру,пьер,Сперанском,сперанск,1,sentence,92,1
Пьеру,пьер,Швейцарию,швейцари,1,sentence,92,1
Польше,польш,Пьеру,пьер,1,sentence,92,1
Десале,десал,Сперанском,сперанск,1,sentence,92,1
Сперанском,сперанск,Швейцарию,швейцари,1,sentence,92,1
Польше,польш,Сперанском,сперанск,1,sentence,92,1
Десале,десал,Швейцарию,швейцари,1,sentence,92,1
Десале,десал,Польше,польш,1,sentence,92,1
Польше,польш,Швейцарию,швейцари,1,sentence,92,1
Ежели,ежел,Наполеон,наполеон,1,sentence,92,1
Мещерский,мещерский,Пьеру,пьер,1,sentence,92,1
Андрей,андр,Мещерский,мещерский,1,sentence,92,1
Андрей,андр,Анатоль Курагин,кураг,1,sentence,92,1
Анатоль Курагин,кураг,Ростовы,ростов,1,sentence,92,1
Петер,петер,Пьеру,пьер,1,sentence,92,1
Передай,передай,Ростовы,ростов,1,sentence,92,1
Петербурге,петербург,Послушайте,послушайт,1,sentence,92,1
Послушайте,послушайт,Пьеру,пьер,1,sentence,92,1
Андрей,андр,Помню,помн,1,sentence,92,1
Пьеру,пьер,Ростовым,ростовым,1,sentence,93,1
Андрей,андр,Марьи Дмитриевны,дмитриевн,1,sentence,93,1
"Граф
Петр Кириллович",кириллович,Наташа,наташ,1,sentence,93,1
Болконский,болконский,Михаил Кирилыч,кирилыч,1,sentence,93,1
Куда,куд,Пьеру,пьер,1,sentence,93,1
Домой,дом,Пьеру,пьер,1,sentence,93,1
Арбатскую,арбатску,Пьеру,пьер,1,sentence,93,1
Дружочек,дружочек,Фока,фок,1,sentence,93,1
Копенгагенский,копенгагенский,Шитов,шит,1,sentence,93,1
Ах,ах,Европы,европ,1,sentence,93,1
Извините,извинит,Императора,император,1,sentence,93,1
Была,был,Шварценберг,шварценберг,1,sentence,93,1
Аустерлица,аустерлиц,Сo,сo,1,sentence,93,1
Аустерлица,аустерлиц,Каменским,каменским,1,sentence,93,1
Аустерлица,аустерлиц,Прозоровским,прозоровским,1,sentence,93,1
Каменским,каменским,Прозоровским,прозоровским,1,sentence,93,1
Бенигсену,бенигсен,Петербурге,петербург,1,sentence,93,1
Бенигсену,бенигсен,Буксгевдену,буксгевден,1,sentence,93,1
Бонапарт,бонапарт,Буксгевдену,буксгевден,1,sentence,93,1
Князь,князь,Наполеон,наполеон,1,sentence,93,1
Государь,государь,Почетного,почетного,1,sentence,93,1
Наполеон,наполеон,Франции,франци,1,sentence,93,1
Александра,александр,России,росси,1,sentence,93,1
Наполеоновского,наполеоновского,Юстиниана,юстиниан,1,sentence,93,1
Василий,василий,Мой,мой,1,sentence,93,1
Жюли,жюл,Мой,мой,1,sentence,93,1
Василий,василий,Жюли,жюл,1,sentence,93,1
Знаменитого Дюпора,дюпор,Неправда,неправд,1,sentence,93,1
