token,count,rank,per_1k
налитым,1,11915,0.0117
прудом,1,11916,0.0117
необросшими,1,11917,0.0117
травой,1,11918,0.0117
берегами,1,11919,0.0117
сосен,1,11920,0.0117
гумна,1,11921,0.0117
надворных,1,11922,0.0117
построек,1,11923,0.0117
конюшен,1,11924,0.0117
бани,1,11925,0.0117
каменного,1,11926,0.0117
полукруглым,1,11927,0.0117
фронтоном,1,11928,0.0117
рассажен,1,11929,0.0117
ограды,1,11930,0.0117
прочные,1,11931,0.0117
пожарные,1,11932,0.0117
бочка,1,11933,0.0117
выкрашенная,1,11934,0.0117
зеленою,1,11935,0.0117
краской,1,11936,0.0117
прямые,1,11937,0.0117
мосты,1,11938,0.0117
крепкие,1,11939,0.0117
перилами,1,11940,0.0117
отпечаток,1,11941,0.0117
хозяйственности,1,11942,0.0117
встретившиеся,1,11943,0.0117
флигелек,1,11944,0.0117
края,1,11945,0.0117
пруда,1,11946,0.0117
дядька,1,11947,0.0117
высадил,1,11948,0.0117
чистенького,1,11949,0.0117
пахнущую,1,11950,0.0117
сосной,1,11951,0.0117
отштукатуренную,1,11952,0.0117
постучался,1,11953,0.0117
отодвинутый,1,11954,0.0117
столкнулся,1,11955,0.0117
выходившим,1,11956,0.0117
нахмуренным,1,11957,0.0117
постаревшим,1,11958,0.0117
ласковы,1,11959,0.0117
потухший,1,11960,0.0117
видимое,1,11961,0.0117
радостного,1,11962,0.0117
похудел,1,11963,0.0117
побледнел,1,11964,0.0117
выражавшие,1,11965,0.0117
долгое,1,11966,0.0117
сосредоточение,1,11967,0.0117
отчуждали,1,11968,0.0117
отрывочно,1,11969,0.0117
сказанном,1,11970,0.0117
вопросах,1,11971,0.0117
планах,1,11972,0.0117
путешествии,1,11973,0.0117
занятиях,1,11974,0.0117
сосредоточенность,1,11975,0.0117
убитость,1,11976,0.0117
выражалась,1,11977,0.0117
одушевлением,1,11978,0.0117
восторженность,1,11979,0.0117
приличны,1,11980,0.0117
подновленные,1,11981,0.0117
возбужденные,1,11982,0.0117
сдерживал,1,11983,0.0117
пережил,1,11984,0.0117
значению,1,11985,0.0117
строюсь,1,11986,0.0117
будущему,1,11987,0.0117
переехать,1,11988,0.0117
состаревшееся,1,11989,0.0117
улучшениях,1,11990,0.0117
стеснительно,1,11991,0.0117
биваках,1,11992,0.0117
познакомлю,1,11993,0.0117
усадьбу,1,11994,0.0117
устраиваемой,1,11995,0.0117
усадьбе,1,11996,0.0117
постройке,1,11997,0.0117
подмостках,1,11998,0.0117
интересного,1,11999,0.0117
злую,1,12000,0.0117
заблуждались,1,12001,0.0117
заблуждаться,1,12002,0.0117
сделало,1,12003,0.0117
connais,1,12004,0.0117
vie,1,12005,0.0117
réels,1,12006,0.0117
remord,1,12007,0.0117
maladie,1,12008,0.0117
самопожертвование,1,12009,0.0117
стараюсь,1,12010,0.0117
сойдетесь,1,12011,0.0117
противуположное,1,12012,0.0117
похвалы,1,12013,0.0117
спокойнее,1,12014,0.0117
разгорячаясь,1,12015,0.0117
prochain,1,12016,0.0117
называете,1,12017,0.0117
заблуждения,1,12018,0.0117
prochain450,1,12019,0.0117
киевские,1,12020,0.0117
шутите,1,12021,0.0117
несчастные,1,12022,0.0117
вырастающие,1,12023,0.0117
умирающие,1,12024,0.0117
боге,1,12025,0.0117
обряд,1,12026,0.0117
бессмысленная,1,12027,0.0117
поучаться,1,12028,0.0117
утешительных,1,12029,0.0117
верованиях,1,12030,0.0117
возмездия,1,12031,0.0117
умирают,1,12032,0.0117
материально,1,12033,0.0117
лекаря,1,12034,0.0117
больницу,1,12035,0.0117
приют,1,12036,0.0117
ощутительное,1,12037,0.0117
несомненное,1,12038,0.0117
благо,1,12039,0.0117
досуг,1,12040,0.0117
шепелявя,1,12041,0.0117
верное,1,12042,0.0117
строю,1,12043,0.0117
развожу,1,12044,0.0117
препровождением,1,12045,0.0117
предоставь,1,12046,0.0117
заменявшее,1,12047,0.0117
балкон,1,12048,0.0117
поучения,1,12049,0.0117
снявшего,1,12050,0.0117
животного,1,12051,0.0117
потребностей,1,12052,0.0117
возможное,1,12053,0.0117
животное,1,12054,0.0117
завидую,1,12055,0.0117
облегчить,1,12056,0.0117
физический,1,12057,0.0117
условие,1,12058,0.0117
умственный,1,12059,0.0117
ворочаюсь,1,12060,0.0117
сплю,1,12061,0.0117
косить,1,12062,0.0117
кабак,1,12063,0.0117
сделается,1,12064,0.0117
перенесу,1,12065,0.0117
физической,1,12066,0.0117
растолстеет,1,12067,0.0117
загнул,1,12068,0.0117
лекарства,1,12069,0.0117
вылечил,1,12070,0.0117
калекой,1,12071,0.0117
покойнее,1,12072,0.0117
родятся,1,12073,0.0117
лишний,1,12074,0.0117
работник,1,12075,0.0117
лечить,1,12076,0.0117
медицина,1,12077,0.0117
вылечивала,1,12078,0.0117
отвернувшись,1,12079,0.0117
безнадежнее,1,12080,0.0117
опускаюсь,1,12081,0.0117
ем,1,12082,0.0117
умываюсь,1,12083,0.0117
умываться,1,12084,0.0117
получше,1,12085,0.0117
мешая,1,12086,0.0117
побуждает,1,12087,0.0117
двигаясь,1,12088,0.0117
предпринимая,1,12089,0.0117
оставляет,1,12090,0.0117
дворянство,1,12091,0.0117
здешнее,1,12092,0.0117
удостоило,1,12093,0.0117
избрания,1,12094,0.0117
предводители,1,12095,0.0117
отделался,1,12096,0.0117
построить,1,12097,0.0117
ополчение,1,12098,0.0117
смоленска,1,12099,0.0117
лысым,1,12100,0.0117
горам,1,12101,0.0117
успокоиваясь,1,12102,0.0117
ополченье,1,12103,0.0117
округа,1,12104,0.0117
замечательнейших,1,12105,0.0117
становится,1,12106,0.0117
жесток,1,12107,0.0117
данною,1,12108,0.0117
ополчением,1,12109,0.0117
повесил,1,12110,0.0117
протоколиста,1,12111,0.0117
влияния,1,12112,0.0117
спасу,1,12113,0.0117
entendez,1,12114,0.0117
мерзавцу,1,12115,0.0117
протоколисту,1,12116,0.0117
украл,1,12117,0.0117
ополченцев,1,12118,0.0117
повешенным,1,12119,0.0117
поступке,1,12120,0.0117
засекал,1,12121,0.0117
бьют,1,12122,0.0117
секут,1,12123,0.0117
посылают,1,12124,0.0117
сибири,1,12125,0.0117
скотскую,1,12126,0.0117
рубцы,1,12127,0.0117
заживут,1,12128,0.0117
гибнут,1,12129,0.0117
наживают,1,12130,0.0117
подавливают,1,12131,0.0117
грубеют,1,12132,0.0117
казнить,1,12133,0.0117
неправо,1,12134,0.0117
воспитанные,1,12135,0.0117
преданиях,1,12136,0.0117
раздражительнее,1,12137,0.0117
жестоки,1,12138,0.0117
грубы,1,12139,0.0117
наведены,1,12140,0.0117
спин,1,12141,0.0117
лбов,1,12142,0.0117
секи,1,12143,0.0117
брей,1,12144,0.0117
останутся,1,12145,0.0117
спинами,1,12146,0.0117
лбами,1,12147,0.0117
доказывавшими,1,12148,0.0117
хозяйственных,1,12149,0.0117
усовершенствованиях,1,12150,0.0117
односложно,1,12151,0.0117
погруженным,1,12152,0.0117
заблуждается,1,12153,0.0117
просветить,1,12154,0.0117
придумывал,1,12155,0.0117
предчувствовал,1,12156,0.0117
аргументом,1,12157,0.0117
уронит,1,12158,0.0117
ученьи,1,12159,0.0117
выставить,1,12160,0.0117
осмеяния,1,12161,0.0117
святыню,1,12162,0.0117
опуская,1,12163,0.0117
бодающегося,1,12164,0.0117
быка,1,12165,0.0117
спасло,1,12166,0.0117
улыбайтесь,1,12167,0.0117
религиозная,1,12168,0.0117
обрядная,1,12169,0.0117
секта,1,12170,0.0117
вечных,1,12171,0.0117
излагать,1,12172,0.0117
христианства,1,12173,0.0117
освободившегося,1,12174,0.0117
религиозных,1,12175,0.0117
оков,1,12176,0.0117
равенства,1,12177,0.0117
святое,1,12178,0.0117
действительный,1,12179,0.0117
поймите,1,12180,0.0117
неправды,1,12181,0.0117
умному,1,12182,0.0117
доброму,1,12183,0.0117
мешать,1,12184,0.0117
усвойте,1,12185,0.0117
основные,1,12186,0.0117
почувствуете,1,12187,0.0117
невидимой,1,12188,0.0117
скрывается,1,12189,0.0117
расслышав,1,12190,0.0117
переспрашивал,1,12191,0.0117
нерасслышанные,1,12192,0.0117
особенному,1,12193,0.0117
блеску,1,12194,0.0117
загоревшемуся,1,12195,0.0117
молчанию,1,12196,0.0117
напрасны,1,12197,0.0117
перебьет,1,12198,0.0117
разлившейся,1,12199,0.0117
реке,1,12200,0.0117
переезжать,1,12201,0.0117
устанавливали,1,12202,0.0117
блестящему,1,12203,0.0117
заходящего,1,12204,0.0117
вступи,1,12205,0.0117
укажем,1,12206,0.0117
повторение,1,12207,0.0117
отрицание,1,12208,0.0117
атеистические,1,12209,0.0117
царства,1,12210,0.0117
составляю,1,12211,0.0117
гармонического,1,12212,0.0117
целого,1,12213,0.0117
бесчисленном,1,12214,0.0117
количестве,1,12215,0.0117
проявляется,1,12216,0.0117
божество,1,12217,0.0117
составлю,1,12218,0.0117
звено,1,12219,0.0117
низших,1,12220,0.0117
предположу,1,12221,0.0117
прерывается,1,12222,0.0117
исчезнуть,1,12223,0.0117
исчезает,1,12224,0.0117
живут,1,12225,0.0117
гердера,1,12226,0.0117
убедит,1,12227,0.0117
дорогое,1,12228,0.0117
связано,1,12229,0.0117
дрогнул,1,12230,0.0117
перестает,1,12231,0.0117
убеждают,1,12232,0.0117
исчезнет,1,12233,0.0117
останавливаешься,1,12234,0.0117
пропастью,1,12235,0.0117
заглядываешь,1,12236,0.0117
коляска,1,12237,0.0117
выведены,1,12238,0.0117
заложены,1,12239,0.0117
вечерний,1,12240,0.0117
покрывал,1,12241,0.0117
лужи,1,12242,0.0117
перевоза,1,12243,0.0117
лакеев,1,12244,0.0117
перевозчиков,1,12245,0.0117
живем,1,12246,0.0117
клочке,1,12247,0.0117
отблеск,1,12248,0.0117
синеющему,1,12249,0.0117
пристал,1,12250,0.0117
волны,1,12251,0.0117
теченья,1,12252,0.0117
звуком,1,12253,0.0117
ударялись,1,12254,0.0117
дно,1,12255,0.0117
полосканье,1,12256,0.0117
волн,1,12257,0.0117
приговаривало,1,12258,0.0117
верь,1,12259,0.0117
робкое,1,12260,0.0117
первенствующим,1,12261,0.0117
высокое,1,12262,0.0117
вечное,1,12263,0.0117
заснувшее,1,12264,0.0117
молодо,1,12265,0.0117
проснулось,1,12266,0.0117
развить,1,12267,0.0117
жило,1,12268,0.0117
эпохой,1,12269,0.0117
внутреннем,1,12270,0.0117
смеркалось,1,12271,0.0117
главному,1,12272,0.0117
лысогорского,1,12273,0.0117
суматоху,1,12274,0.0117
происшедшую,1,12275,0.0117
согнутая,1,12276,0.0117
котомкой,1,12277,0.0117
въезжавшую,1,12278,0.0117
четверо,1,12279,0.0117
вбежали,1,12280,0.0117
машины,1,12281,0.0117
повинуется,1,12282,0.0117
гонять,1,12283,0.0117
странников,1,12284,0.0117
исправности,1,12285,0.0117
ожидавшую,1,12286,0.0117
прячется,1,12287,0.0117
поделом,1,12288,0.0117
сконфузится,1,12289,0.0117
curieux,1,12290,0.0117
que453,1,12291,0.0117
уютной,1,12292,0.0117
лампадами,1,12293,0.0117
киотами,1,12294,0.0117
самоваром,1,12295,0.0117
монашеской,1,12296,0.0117
рясе,1,12297,0.0117
сморщенная,1,12298,0.0117
pourquoi,1,12299,0.0117
prévenu,1,12300,0.0117
становясь,1,12301,0.0117
странниками,1,12302,0.0117
наседка,1,12303,0.0117
цыплятами,1,12304,0.0117
charmée,1,12305,0.0117
contente,1,12306,0.0117
дружба,1,12307,0.0117
расположили,1,12308,0.0117
смейтесь,1,12309,0.0117
моими,1,12310,0.0117
обменявшись,1,12311,0.0117
странника,1,12312,0.0117
умоляюще,1,12313,0.0117
sachiez,1,12314,0.0117
странникам,1,12315,0.0117
бесполезное,1,12316,0.0117
заступничество,1,12317,0.0117
установившиеся,1,12318,0.0117
devriez,1,12319,0.0117
contraire,1,12320,0.0117
reconaissante,1,12321,0.0117
explique,1,12322,0.0117
иванушки,1,12323,0.0117
хитрыми,1,12324,0.0117
робели,1,12325,0.0117
искоса,1,12326,0.0117
дном,1,12327,0.0117
блюдечко,1,12328,0.0117
обкусанный,1,12329,0.0117
попивая,1,12330,0.0117
блюдечка,1,12331,0.0117
лукавыми,1,12332,0.0117
женскими,1,12333,0.0117
старуху,1,12334,0.0117
словоохотливо,1,12335,0.0117
рожество,1,12336,0.0117
сообщиться,1,12337,0.0117
небесных,1,12338,0.0117
таин,1,12339,0.0117
колязина,1,12340,0.0117
кормилец,1,12341,0.0117
пелагеюшкой,1,12342,0.0117
колязине,1,12343,0.0117
мощи,1,12344,0.0117
рассказывай,1,12345,0.0117
взысканный,1,12346,0.0117
кирюша,1,12347,0.0117
юродивый,1,12348,0.0117
босòй,1,12349,0.0117
колязин,1,12350,0.0117
икона,1,12351,0.0117
чудотворная,1,12352,0.0117
пресвятая,1,12353,0.0117
богородица,1,12354,0.0117
простилась,1,12355,0.0117
мерным,1,12356,0.0117
втягивая,1,12357,0.0117
пресвятой,1,12358,0.0117
богородицы,1,12359,0.0117
миро,1,12360,0.0117
сияние,1,12361,0.0117
лике,1,12362,0.0117
небесный,1,12363,0.0117
странницу,1,12364,0.0117
защитой,1,12365,0.0117
иисусе,1,12366,0.0117
христе,1,12367,0.0117
анарал,1,12368,0.0117
ослеп,1,12369,0.0117
приснилось,1,12370,0.0117
печерская,1,12371,0.0117
уверуй,1,12372,0.0117
исцелю,1,12373,0.0117
проситься,1,12374,0.0117
слепого,1,12375,0.0117
исцели,1,12376,0.0117
жаловал,1,12377,0.0117
прозрел,1,12378,0.0117
накажет,1,12379,0.0117
матушку,1,12380,0.0117
побледнела,1,12381,0.0117
всплеснула,1,12382,0.0117
яркую,1,12383,0.0117
краску,1,12384,0.0117
перекрестилась,1,12385,0.0117
собирать,1,12386,0.0117
сумочку,1,12387,0.0117
пользовалась,1,12388,0.0117
благодеяниями,1,12389,0.0117
лишиться,1,12390,0.0117
благодеяний,1,12391,0.0117
offenser,1,12392,0.0117
пошутил,1,12393,0.0117
искренность,1,12394,0.0117
пелагеюшку,1,12395,0.0117
наведенная,1,12396,0.0117
амфилохия,1,12397,0.0117
ладоном,1,12398,0.0117
ключи,1,12399,0.0117
пещер,1,12400,0.0117
сухарики,1,12401,0.0117
провела,1,12402,0.0117
пещерах,1,12403,0.0117
помолюся,1,12404,0.0117
сосну,1,12405,0.0117
приложусь,1,12406,0.0117
тишина,1,12407,0.0117
допивать,1,12408,0.0117
добры,1,12409,0.0117
ценю,1,12410,0.0117
ласковые,1,12411,0.0117
беспокоит,1,12412,0.0117
зимой,1,12413,0.0117
прошлою,1,12414,0.0117
лечиться,1,12415,0.0117
выстрадать,1,12416,0.0117
выплакать,1,12417,0.0117
носит,1,12418,0.0117
оживлен,1,12419,0.0117
подействовал,1,12420,0.0117
уговорить,1,12421,0.0117
поехать,1,12422,0.0117
ровная,1,12423,0.0117
тихая,1,12424,0.0117
губит,1,12425,0.0117
подъезжавшего,1,12426,0.0117
вылезая,1,12427,0.0117
целуй,1,12428,0.0117
обласкал,1,12429,0.0117
горячем,1,12430,0.0117
доказывал,1,12431,0.0117
подтрунивая,1,12432,0.0117
сердясь,1,12433,0.0117
оспаривал,1,12434,0.0117
выпусти,1,12435,0.0117
налей,1,12436,0.0117
предводитель,1,12437,0.0117
доставил,1,12438,0.0117
задал,1,12439,0.0117
просмотри,1,12440,0.0117
врет,1,12441,0.0117
поспорю,1,12442,0.0117
дуру,1,12443,0.0117
полюби,1,12444,0.0117
суровым,1,12445,0.0117
подкупленная,1,12446,0.0117
кроткими,1,12447,0.0117
годовой,1,12448,0.0117
bourіеnnе,1,12449,0.0117
улыбками,1,12450,0.0117
приезжать,1,12451,0.0117
сильна,1,12452,0.0117
поварскому,1,12453,0.0117
дементьева,1,12454,0.0117
коновязи,1,12455,0.0117
рыжих,1,12456,0.0117
лохматый,1,12457,0.0117
спавший,1,12458,0.0117
приезжему,1,12459,0.0117
обнимала,1,12460,0.0117
подступившие,1,12461,0.0117
родительский,1,12462,0.0117
явившись,1,12463,0.0117
полковому,1,12464,0.0117
сходивши,1,12465,0.0117
фуражировку,1,12466,0.0117
интересы,1,12467,0.0117
лишенным,1,12468,0.0117
закованным,1,12469,0.0117
узкую,1,12470,0.0117
неизменную,1,12471,0.0117
рамку,1,12472,0.0117
опору,1,12473,0.0117
родительским,1,12474,0.0117
кровом,1,12475,0.0117
безурядицы,1,12476,0.0117
ошибался,1,12477,0.0117
выборах,1,12478,0.0117
объясняться,1,12479,0.0117
способами,1,12480,0.0117
бесчисленного,1,12481,0.0117
множества,1,12482,0.0117
неясных,1,12483,0.0117
неопределенных,1,12484,0.0117
напоминания,1,12485,0.0117
ужасном,1,12486,0.0117
неровные,1,12487,0.0117
остального,1,12488,0.0117
маркитант,1,12489,0.0117
получается,1,12490,0.0117
пошлют,1,12491,0.0117
определено,1,12492,0.0117
определенные,1,12493,0.0117
усталый,1,12494,0.0117
отраднее,1,12495,0.0117
полковая,1,12496,0.0117
отличным,1,12497,0.0117
прекрасным,1,12498,0.0117
трудным,1,12499,0.0117
возможным,1,12500,0.0117
заплатит,1,12501,0.0117
предоставлять,1,12502,0.0117
уплаты,1,12503,0.0117
неоднократных,1,12504,0.0117
отступлений,1,12505,0.0117
наступлений,1,12506,0.0117
сражений,1,12507,0.0117
пултуске,1,12508,0.0117
сосредоточивалась,1,12509,0.0117
укомплектовываясь,1,12510,0.0117
действиям,1,12511,0.0117
пултуском,1,12512,0.0117
присоединившись,1,12513,0.0117
причислен,1,12514,0.0117
отряду,1,12515,0.0117
отряд,1,12516,0.0117
действовал,1,12517,0.0117
перестрелках,1,12518,0.0117
неприятелем,1,12519,0.0117
захватили,1,12520,0.0117
маршала,1,12521,0.0117
удино,1,12522,0.0117
простояли,1,12523,0.0117
тла,1,12524,0.0117
немецкой,1,12525,0.0117
ростепель,1,12526,0.0117
взломало,1,12527,0.0117
непроездны,1,12528,0.0117
подвоз,1,12529,0.0117
невозможен,1,12530,0.0117
заброшенным,1,12531,0.0117
пустынным,1,12532,0.0117
деревням,1,12533,0.0117
разбежались,1,12534,0.0117
нищих,1,12535,0.0117
отнимать,1,12536,0.0117
жалостливые,1,12537,0.0117
отдавали,1,12538,0.0117
раненых,1,12539,0.0117
болезней,1,12540,0.0117
госпиталях,1,12541,0.0117
лихорадкой,1,12542,0.0117
опухолью,1,12543,0.0117
происходившими,1,12544,0.0117
пищи,1,12545,0.0117
предпочитали,1,12546,0.0117
волоча,1,12547,0.0117
фронте,1,12548,0.0117
отправляться,1,12549,0.0117
открытием,1,12550,0.0117
показывавшееся,1,12551,0.0117
растение,1,12552,0.0117
спаржу,1,12553,0.0117
лугам,1,12554,0.0117
полям,1,12555,0.0117
горек,1,12556,0.0117
саблями,1,12557,0.0117
выкапывали,1,12558,0.0117
приказание,1,12559,0.0117
вредного,1,12560,0.0117
опухоль,1,12561,0.0117
медики,1,12562,0.0117
полагали,1,12563,0.0117
употреблении,1,12564,0.0117
корня,1,12565,0.0117
запрещение,1,12566,0.0117
павлоградские,1,12567,0.0117
растягивали,1,12568,0.0117
сухари,1,12569,0.0117
полфунта,1,12570,0.0117
посылку,1,12571,0.0117
мерзлый,1,12572,0.0117
питались,1,12573,0.0117
соломенными,1,12574,0.0117
безобразно,1,12575,0.0117
покрыты,1,12576,0.0117
зимнею,1,12577,0.0117
сбившеюся,1,12578,0.0117
бедствие,1,12579,0.0117
бледными,1,12580,0.0117
опухлыми,1,12581,0.0117
оборванных,1,12582,0.0117
строились,1,12583,0.0117
расчетам,1,12584,0.0117
уборку,1,12585,0.0117
чистили,1,12586,0.0117
амуницию,1,12587,0.0117
таскали,1,12588,0.0117
корма,1,12589,0.0117
солому,1,12590,0.0117
крыш,1,12591,0.0117
котлам,1,12592,0.0117
голодные,1,12593,0.0117
подшучивая,1,12594,0.0117
пищей,1,12595,0.0117
свободное,1,12596,0.0117
костры,1,12597,0.0117
парились,1,12598,0.0117
огней,1,12599,0.0117
курили,1,12600,0.0117
отбирали,1,12601,0.0117
пекли,1,12602,0.0117
прелый,1,12603,0.0117
потемкинских,1,12604,0.0117
суворовских,1,12605,0.0117
походах,1,12606,0.0117
сказки,1,12607,0.0117
алеше,1,12608,0.0117
пройдохе,1,12609,0.0117
поповом,1,12610,0.0117
батраке,1,12611,0.0117
миколке,1,12612,0.0117
раскрытых,1,12613,0.0117
полуразоренных,1,12614,0.0117
заботились,1,12615,0.0117
соломы,1,12616,0.0117
картофеля,1,12617,0.0117
пропитания,1,12618,0.0117
младшие,1,12619,0.0117
занимались,1,12620,0.0117
невинными,1,12621,0.0117
городки,1,12622,0.0117
положительного,1,12623,0.0117
попрежнему,1,12624,0.0117
дружеская,1,12625,0.0117
теснее,1,12626,0.0117
участвовала,1,12627,0.0117
усилении,1,12628,0.0117
подвергать,1,12629,0.0117
опасностям,1,12630,0.0117
невредимым,1,12631,0.0117
командировок,1,12632,0.0117
заброшенной,1,12633,0.0117
провиантом,1,12634,0.0117
грудным,1,12635,0.0117
раздеты,1,12636,0.0117
стоянку,1,12637,0.0117
оправлялся,1,12638,0.0117
содержал,1,12639,0.0117
женщинах,1,12640,0.0117
хитрее,1,12641,0.0117
спасенною,1,12642,0.0117
полькой,1,12643,0.0117
оскорбление,1,12644,0.0117
польке,1,12645,0.0117
упрекать,1,12646,0.0117
делывал,1,12647,0.0117
ростовская,1,12648,0.0117
оживились,1,12649,0.0117
попасть,1,12650,0.0117
смотр,1,12651,0.0117
бартенштейне,1,12652,0.0117
аванпостах,1,12653,0.0117
биваками,1,12654,0.0117
вырытой,1,12655,0.0117
землянке,1,12656,0.0117
дерном,1,12657,0.0117
землянка,1,12658,0.0117
устроена,1,12659,0.0117
следующим,1,12660,0.0117
прорывалась,1,12661,0.0117
аршина,1,12662,0.0117
ширины,1,12663,0.0117
глубины,1,12664,0.0117
длины,1,12665,0.0117
сход,1,12666,0.0117
эскадронного,1,12667,0.0117
дальней,1,12668,0.0117
противуположной,1,12669,0.0117
кольях,1,12670,0.0117
снята,1,12671,0.0117
диваны,1,12672,0.0117
устраивалась,1,12673,0.0117
подвинуться,1,12674,0.0117
жившего,1,12675,0.0117
роскошно,1,12676,0.0117
фронтоне,1,12677,0.0117
разбитое,1,12678,0.0117
склеенное,1,12679,0.0117
стекло,1,12680,0.0117
железном,1,12681,0.0117
загнутом,1,12682,0.0117
солдатских,1,12683,0.0117
костров,1,12684,0.0117
рубашках,1,12685,0.0117
дежурным,1,12686,0.0117
переменил,1,12687,0.0117
измокшее,1,12688,0.0117
дождя,1,12689,0.0117
помолился,1,12690,0.0117
напился,1,12691,0.0117
согрелся,1,12692,0.0117
уголке,1,12693,0.0117
обветрившимся,1,12694,0.0117
размышлял,1,12695,0.0117
чин,1,12696,0.0117
вышедшего,1,12697,0.0117
шалашом,1,12698,0.0117
перекатывающийся,1,12699,0.0117
разгорячившегося,1,12700,0.0117
топчеенко,1,12701,0.0117
жрать,1,12702,0.0117
лазарчук,1,12703,0.0117
тащил,1,12704,0.0117
вахмистр,1,12705,0.0117
возится,1,12706,0.0117
хлопочет,1,12707,0.0117
отделал,1,12708,0.0117
лежу,1,12709,0.0117
бойкий,1,12710,0.0117
плутоватый,1,12711,0.0117
подводах,1,12712,0.0117
сухарях,1,12713,0.0117
быках,1,12714,0.0117
ездивши,1,12715,0.0117
провизией,1,12716,0.0117
удаляющийся,1,12717,0.0117
седлай,1,12718,0.0117
взвод,1,12719,0.0117
балаган,1,12720,0.0117
выкурил,1,12721,0.0117
раскидал,1,12722,0.0117
нагайку,1,12723,0.0117
суди,1,12724,0.0117
угревшись,1,12725,0.0117
угле,1,12726,0.0117
разгулялся,1,12727,0.0117
юнкером,1,12728,0.0117
засаживая,1,12729,0.0117
редьки,1,12730,0.0117
рыхлую,1,12731,0.0117
подъезжавшие,1,12732,0.0117
лошадях,1,12733,0.0117
следовали,1,12734,0.0117
конвоируемые,1,12735,0.0117
коновязям,1,12736,0.0117
прибыл,1,12737,0.0117
радешеньки,1,12738,0.0117
сопутствуемый,1,12739,0.0117
пехотными,1,12740,0.0117
предупреждаю,1,12741,0.0117
озлобленный,1,12742,0.0117
буйство,1,12743,0.0117
транспорты,1,12744,0.0117
отбивать,1,12745,0.0117
ответите,1,12746,0.0117
милостивый,1,12747,0.0117
возвышая,1,12748,0.0117
пристали,1,12749,0.0117
разгорячась,1,12750,0.0117
жужжите,1,12751,0.0117
отъезжая,1,12752,0.0117
разбойничать,1,12753,0.0117
скорым,1,12754,0.0117
цел,1,12755,0.0117
угрозой,1,12756,0.0117
повернув,1,12757,0.0117
живая,1,12758,0.0117
насмешку,1,12759,0.0117
кавалериста,1,12760,0.0117
верховым,1,12761,0.0117
пехотным,1,12762,0.0117
расхохотался,1,12763,0.0117
пехоты,1,12764,0.0117
издыхать,1,12765,0.0117
гусарам,1,12766,0.0117
известившись,1,12767,0.0117
лаврушку,1,12768,0.0117
солдатам,1,12769,0.0117
раздали,1,12770,0.0117
поделились,1,12771,0.0117
начну,1,12772,0.0117
провиантском,1,12773,0.0117
ведомстве,1,12774,0.0117
уладить,1,12775,0.0117
расписаться,1,12776,0.0117
провианту,1,12777,0.0117
требованье,1,12778,0.0117
записано,1,12779,0.0117
поднимется,1,12780,0.0117
поохал,1,12781,0.0117
ругательства,1,12782,0.0117
угрозы,1,12783,0.0117
лекарем,1,12784,0.0117
льду,1,12785,0.0117
приговаривал,1,12786,0.0117
лекарь,1,12787,0.0117
тарелка,1,12788,0.0117
мохнатой,1,12789,0.0117
приезжаю,1,12790,0.0117
учить,1,12791,0.0117
распишитесь,1,12792,0.0117
комиссионера,1,12793,0.0117
передастся,1,12794,0.0117
прихожу,1,12795,0.0117
комиссионеру,1,12796,0.0117
вхожу,1,12797,0.0117
морит,1,12798,0.0117
кулаком,1,12799,0.0117
телянин,1,12800,0.0117
моришь,1,12801,0.0117
морде,1,12802,0.0117
распротакой,1,12803,0.0117
сякой,1,12804,0.0117
натешился,1,12805,0.0117
оскаливая,1,12806,0.0117
кабы,1,12807,0.0117
отняли,1,12808,0.0117
кричишь,1,12809,0.0117
успокойся,1,12810,0.0117
перебинтовать,1,12811,0.0117
перебинтовали,1,12812,0.0117
полдень,1,12813,0.0117
прискорбием,1,12814,0.0117
форменную,1,12815,0.0117
майору,1,12816,0.0117
происшествии,1,12817,0.0117
оборот,1,12818,0.0117
назначена,1,12819,0.0117
военно,1,12820,0.0117
судная,1,12821,0.0117
строгости,1,12822,0.0117
касательно,1,12823,0.0117
мародерства,1,12824,0.0117
своевольства,1,12825,0.0117
войск,1,12826,0.0117
разжалованьем,1,12827,0.0117
обиженных,1,12828,0.0117
отбития,1,12829,0.0117
транспорта,1,12830,0.0117
вызова,1,12831,0.0117
провиантмейстеру,1,12832,0.0117
вором,1,12833,0.0117
побоями,1,12834,0.0117
выведен,1,12835,0.0117
канцелярию,1,12836,0.0117
избил,1,12837,0.0117
чиновников,1,12838,0.0117
вывихнул,1,12839,0.0117
подвернулся,1,12840,0.0117
судов,1,12841,0.0117
осмелятся,1,12842,0.0117
задрать,1,12843,0.0117
ответит,1,12844,0.0117
пренебрежительно,1,12845,0.0117
суда,1,12846,0.0117
последствия,1,12847,0.0117
суду,1,12848,0.0117
сдать,1,12849,0.0117
провиантской,1,12850,0.0117
платов,1,12851,0.0117
казачьими,1,12852,0.0117
полками,1,12853,0.0117
щеголяя,1,12854,0.0117
храбростью,1,12855,0.0117
пуль,1,12856,0.0117
пущенных,1,12857,0.0117
стрелками,1,12858,0.0117
мякоть,1,12859,0.0117
верхней,1,12860,0.0117
легкою,1,12861,0.0117
раной,1,12862,0.0117
отказался,1,12863,0.0117
явки,1,12864,0.0117
июне,1,12865,0.0117
фридландское,1,12866,0.0117
участвовали,1,12867,0.0117
