token,count,rank,per_1k
поговорить,10,1871,0.0521
диванную,10,1872,0.0521
моему,10,1873,0.0521
солдату,10,1874,0.0521
последствия,10,1875,0.0521
слышать,10,1876,0.0521
месяца,10,1877,0.0521
глубине,10,1878,0.0521
сделав,10,1879,0.0521
памяти,10,1880,0.0521
предполагая,10,1881,0.0521
скажет,10,1882,0.0521
блестящими,10,1883,0.0521
лицу,10,1884,0.0521
внутри,10,1885,0.0521
полку,10,1886,0.0521
работы,10,1887,0.0521
рано,10,1888,0.0521
редко,10,1889,0.0521
высшей,10,1890,0.0521
свободен,10,1891,0.0521
предложение,10,1892,0.0521
делалось,10,1893,0.0521
счастья,10,1894,0.0521
действиях,10,1895,0.0521
губами,10,1896,0.0521
делая,10,1897,0.0521
представлялось,10,1898,0.0521
посмотреть,10,1899,0.0521
ю,10,1900,0.0521
днем,10,1901,0.0521
знакомые,10,1902,0.0521
столом,10,1903,0.0521
известный,10,1904,0.0521
пристально,10,1905,0.0521
голове,10,1906,0.0521
телом,10,1907,0.0521
шагом,10,1908,0.0521
болезненно,10,1909,0.0521
роты,10,1910,0.0521
приложения,10,1911,0.0521
вину,10,1912,0.0521
заключил,10,1913,0.0521
балагане,10,1914,0.0521
зубы,10,1915,0.0521
песни,10,1916,0.0521
пел,10,1917,0.0521
повторял,10,1918,0.0521
разу,10,1919,0.0521
путем,10,1920,0.0521
путь,10,1921,0.0521
значило,10,1922,0.0521
опасности,10,1923,0.0521
чрезвычайно,10,1924,0.0521
шаги,10,1925,0.0521
быстрыми,10,1926,0.0521
побежала,10,1927,0.0521
либо,10,1928,0.0521
ужаса,10,1929,0.0521
вечно,10,1930,0.0521
понемногу,10,1931,0.0521
ушел,10,1932,0.0521
стòит,10,1933,0.0521
фланговый,10,1934,0.0521
видят,10,1935,0.0521
оставаться,10,1936,0.0521
появление,10,1937,0.0521
бородинское,10,1938,0.0521
оставил,10,1939,0.0521
имеющие,10,1940,0.0521
сведения,10,1941,0.0521
ружья,10,1942,0.0521
прекрасно,10,1943,0.0521
верхом,10,1944,0.0521
часов,10,1945,0.0521
генералы,10,1946,0.0521
ошибка,10,1947,0.0521
аустерлицком,10,1948,0.0521
условие,10,1949,0.0521
одновременно,10,1950,0.0521
силами,10,1951,0.0521
французскую,10,1952,0.0521
законами,10,1953,0.0521
планы,10,1954,0.0521
отсутствие,10,1955,0.0521
велено,10,1956,0.0521
золото,10,1957,0.0521
обоз,10,1958,0.0521
тепла,10,1959,0.0521
приказ,10,1960,0.0521
одних,10,1961,0.0521
давали,10,1962,0.0521
отошел,10,1963,0.0521
толстым,10,1964,0.0521
французским,10,1965,0.0521
генералом,10,1966,0.0521
соображения,10,1967,0.0521
молодежь,10,1968,0.0521
остальное,10,1969,0.0521
роте,10,1970,0.0521
говорим,10,1971,0.0521
императором,10,1972,0.0521
историческое,10,1973,0.0521
дух,10,1974,0.0521
страсти,10,1975,0.0521
вел,10,1976,0.0521
федорович,10,1977,0.0521
водки,10,1978,0.0521
тобой,10,1979,0.0521
добрый,10,1980,0.0521
светлее,10,1981,0.0521
депо,10,1982,0.0521
находились,10,1983,0.0521
произошло,10,1984,0.0521
гений,10,1985,0.0521
рассуждений,10,1986,0.0521
рассказывает,10,1987,0.0521
вильне,10,1988,0.0521
чаще,10,1989,0.0521
хороша,10,1990,0.0521
эпизод,10,1991,0.0521
фразы,10,1992,0.0521
например,10,1993,0.0521
походе,10,1994,0.0521
перенесена,10,1995,0.0521
словà,10,1996,0.0521
происшедшая,10,1997,0.0521
лысые,10,1998,0.0521
графиней,10,1999,0.0521
мною,10,2000,0.0521
глупости,10,2001,0.0521
дядя,10,2002,0.0521
бонапарта,10,2003,0.0521
значении,10,2004,0.0521
древних,10,2005,0.0521
сочинений,10,2006,0.0521
действии,10,2007,0.0521
рассматриваем,10,2008,0.0521
оживление,10,2009,0.0521
дипломат,10,2010,0.0521
pierre,10,2011,0.0521
пари,10,2012,0.0521
дмитриевна,10,2013,0.0521
военный,10,2014,0.0521
французскими,10,2015,0.0521
смысловая,10,2016,0.0521
томов,10,2017,0.0521
разделительная,10,2018,0.0521
сохранено,10,2019,0.0521
участник,10,2020,0.0521
луи,10,2021,0.0521
мария,9,2022,0.0468
зависит,9,2023,0.0468
важных,9,2024,0.0468
состояло,9,2025,0.0468
oh,9,2026,0.0468
sont,9,2027,0.0468
sans,9,2028,0.0468
прибавила,9,2029,0.0468
веселым,9,2030,0.0468
слове,9,2031,0.0468
род,9,2032,0.0468
шаг,9,2033,0.0468
помощь,9,2034,0.0468
победу,9,2035,0.0468
писала,9,2036,0.0468
следующее,9,2037,0.0468
сентября,9,2038,0.0468
московского,9,2039,0.0468
оставлении,9,2040,0.0468
russe,9,2041,0.0468
явился,9,2042,0.0468
решительно,9,2043,0.0468
avez,9,2044,0.0468
успел,9,2045,0.0468
вернулся,9,2046,0.0468
общих,9,2047,0.0468
бумаги,9,2048,0.0468
молодые,9,2049,0.0468
рады,9,2050,0.0468
военное,9,2051,0.0468
лучшее,9,2052,0.0468
вступил,9,2053,0.0468
кресле,9,2054,0.0468
слышала,9,2055,0.0468
рада,9,2056,0.0468
гостиную,9,2057,0.0468
действовать,9,2058,0.0468
сыну,9,2059,0.0468
объяснения,9,2060,0.0468
важное,9,2061,0.0468
представления,9,2062,0.0468
удовольствие,9,2063,0.0468
совестно,9,2064,0.0468
победы,9,2065,0.0468
душа,9,2066,0.0468
гору,9,2067,0.0468
верить,9,2068,0.0468
детьми,9,2069,0.0468
делается,9,2070,0.0468
снегу,9,2071,0.0468
трубку,9,2072,0.0468
испуганно,9,2073,0.0468
главным,9,2074,0.0468
готова,9,2075,0.0468
ужас,9,2076,0.0468
снова,9,2077,0.0468
навстречу,9,2078,0.0468
взяла,9,2079,0.0468
помнишь,9,2080,0.0468
воспоминание,9,2081,0.0468
очки,9,2082,0.0468
поцеловала,9,2083,0.0468
черные,9,2084,0.0468
получение,9,2085,0.0468
сомнение,9,2086,0.0468
делу,9,2087,0.0468
проходя,9,2088,0.0468
улицам,9,2089,0.0468
виднелись,9,2090,0.0468
представлялся,9,2091,0.0468
дым,9,2092,0.0468
бывал,9,2093,0.0468
non,9,2094,0.0468
взяв,9,2095,0.0468
поскорее,9,2096,0.0468
малый,9,2097,0.0468
халате,9,2098,0.0468
зверь,9,2099,0.0468
француза,9,2100,0.0468
торопливо,9,2101,0.0468
шагов,9,2102,0.0468
фигуры,9,2103,0.0468
остались,9,2104,0.0468
вере,9,2105,0.0468
неподвижно,9,2106,0.0468
достал,9,2107,0.0468
давая,9,2108,0.0468
услыхал,9,2109,0.0468
показался,9,2110,0.0468
нечаянно,9,2111,0.0468
неправда,9,2112,0.0468
лежало,9,2113,0.0468
умом,9,2114,0.0468
губы,9,2115,0.0468
равны,9,2116,0.0468
платона,9,2117,0.0468
чай,9,2118,0.0468
голова,9,2119,0.0468
походах,9,2120,0.0468
мелкие,9,2121,0.0468
стоило,9,2122,0.0468
занят,9,2123,0.0468
большею,9,2124,0.0468
десаль,9,2125,0.0468
главный,9,2126,0.0468
оглянулась,9,2127,0.0468
привычке,9,2128,0.0468
звук,9,2129,0.0468
нужны,9,2130,0.0468
семь,9,2131,0.0468
близости,9,2132,0.0468
ответил,9,2133,0.0468
чувствовали,9,2134,0.0468
столе,9,2135,0.0468
признают,9,2136,0.0468
калужскую,9,2137,0.0468
продовольствия,9,2138,0.0468
большого,9,2139,0.0468
вторых,9,2140,0.0468
направления,9,2141,0.0468
начальников,9,2142,0.0468
отрядом,9,2143,0.0468
влияние,9,2144,0.0468
наверное,9,2145,0.0468
тарутина,9,2146,0.0468
оправдания,9,2147,0.0468
дивизией,9,2148,0.0468
нечего,9,2149,0.0468
придумать,9,2150,0.0468
бегства,9,2151,0.0468
смоленск,9,2152,0.0468
италии,9,2153,0.0468
вступления,9,2154,0.0468
парижа,9,2155,0.0468
считает,9,2156,0.0468
несчастия,9,2157,0.0468
монархов,9,2158,0.0468
намерения,9,2159,0.0468
работу,9,2160,0.0468
странное,9,2161,0.0468
му,9,2162,0.0468
пример,9,2163,0.0468
животное,9,2164,0.0468
солнце,9,2165,0.0468
волосы,9,2166,0.0468
пленными,9,2167,0.0468
самим,9,2168,0.0468
имя,9,2169,0.0468
справедливость,9,2170,0.0468
делом,9,2171,0.0468
дали,9,2172,0.0468
огромного,9,2173,0.0468
ряды,9,2174,0.0468
мост,9,2175,0.0468
видишь,9,2176,0.0468
расположения,9,2177,0.0468
убит,9,2178,0.0468
частей,9,2179,0.0468
бородине,9,2180,0.0468
случайность,9,2181,0.0468
мнения,9,2182,0.0468
стремления,9,2183,0.0468
миллионов,9,2184,0.0468
осталось,9,2185,0.0468
сражениях,9,2186,0.0468
орудия,9,2187,0.0468
военного,9,2188,0.0468
всякую,9,2189,0.0468
тихона,9,2190,0.0468
капли,9,2191,0.0468
герой,9,2192,0.0468
офицерами,9,2193,0.0468
поеду,9,2194,0.0468
давай,9,2195,0.0468
откуда,9,2196,0.0468
известную,9,2197,0.0468
ка,9,2198,0.0468
божества,9,2199,0.0468
большей,9,2200,0.0468
противоречия,9,2201,0.0468
разрешение,9,2202,0.0468
кресло,9,2203,0.0468
аракчеев,9,2204,0.0468
целей,9,2205,0.0468
губ,9,2206,0.0468
командира,9,2207,0.0468
плетень,9,2208,0.0468
поднялся,9,2209,0.0468
недовольство,9,2210,0.0468
орле,9,2211,0.0468
решение,9,2212,0.0468
обязан,9,2213,0.0468
обедом,9,2214,0.0468
встала,9,2215,0.0468
продолжать,9,2216,0.0468
семья,9,2217,0.0468
обществе,9,2218,0.0468
желала,9,2219,0.0468
производит,9,2220,0.0468
народами,9,2221,0.0468
показать,9,2222,0.0468
миру,9,2223,0.0468
пчелы,9,2224,0.0468
илья,9,2225,0.0468
книги,9,2226,0.0468
вновь,9,2227,0.0468
диванной,9,2228,0.0468
толки,9,2229,0.0468
событию,9,2230,0.0468
служил,9,2231,0.0468
теории,9,2232,0.0468
людовика,9,2233,0.0468
вене,9,2234,0.0468
века,9,2235,0.0468
нашем,9,2236,0.0468
остаток,9,2237,0.0468
автор,9,2238,0.0468
vicomte,9,2239,0.0468
курагин,9,2240,0.0468
дмитриевны,9,2241,0.0468
произведенное,9,2242,0.0468
чог,9,2243,0.0468
кошелек,9,2244,0.0468
франц,9,2245,0.0468
тушин,9,2246,0.0468
изданий,9,2247,0.0468
проходите,9,2248,0.0468
сцена,9,2249,0.0468
сообщает,9,2250,0.0468
английский,9,2251,0.0468
бар,9,2252,0.0468
жозеф,9,2253,0.0468
франсуа,9,2254,0.0468
шарль,9,2255,0.0468
фридрих,9,2256,0.0468
томы,9,2257,0.0468
текстов,9,2258,0.0468
ответить,8,2259,0.0416
случайно,8,2260,0.0416
довольно,8,2261,0.0416
замуж,8,2262,0.0416
удовольствием,8,2263,0.0416
известные,8,2264,0.0416
знамена,8,2265,0.0416
называли,8,2266,0.0416
оглядывался,8,2267,0.0416
пусть,8,2268,0.0416
отечества,8,2269,0.0416
предположения,8,2270,0.0416
утро,8,2271,0.0416
случая,8,2272,0.0416
сторона,8,2273,0.0416
рассказывали,8,2274,0.0416
забыть,8,2275,0.0416
пришло,8,2276,0.0416
решает,8,2277,0.0416
величие,8,2278,0.0416
ваших,8,2279,0.0416
плакать,8,2280,0.0416
можете,8,2281,0.0416
причинах,8,2282,0.0416
пред,8,2283,0.0416
кабинет,8,2284,0.0416
почтительно,8,2285,0.0416
передал,8,2286,0.0416
передать,8,2287,0.0416
dites,8,2288,0.0416
jamais,8,2289,0.0416
жестом,8,2290,0.0416
чувством,8,2291,0.0416
повернулся,8,2292,0.0416
кабинета,8,2293,0.0416
половины,8,2294,0.0416
исключения,8,2295,0.0416
прошедшего,8,2296,0.0416
самыми,8,2297,0.0416
событиях,8,2298,0.0416
понимает,8,2299,0.0416
последней,8,2300,0.0416
борьбе,8,2301,0.0416
испытал,8,2302,0.0416
военной,8,2303,0.0416
значительно,8,2304,0.0416
имея,8,2305,0.0416
губернатор,8,2306,0.0416
указал,8,2307,0.0416
губернатора,8,2308,0.0416
купил,8,2309,0.0416
играть,8,2310,0.0416
взгляды,8,2311,0.0416
какую,8,2312,0.0416
плечи,8,2313,0.0416
вставая,8,2314,0.0416
доброго,8,2315,0.0416
друзья,8,2316,0.0416
веселое,8,2317,0.0416
рассказать,8,2318,0.0416
видите,8,2319,0.0416
папа,8,2320,0.0416
помолчав,8,2321,0.0416
заботы,8,2322,0.0416
посещения,8,2323,0.0416
принимать,8,2324,0.0416
мгновенье,8,2325,0.0416
подняла,8,2326,0.0416
работа,8,2327,0.0416
белый,8,2328,0.0416
черном,8,2329,0.0416
дожидаясь,8,2330,0.0416
бледное,8,2331,0.0416
терпеть,8,2332,0.0416
презрительно,8,2333,0.0416
богатство,8,2334,0.0416
снег,8,2335,0.0416
воспоминанием,8,2336,0.0416
спасибо,8,2337,0.0416
вслух,8,2338,0.0416
исполнено,8,2339,0.0416
просил,8,2340,0.0416
горя,8,2341,0.0416
ждать,8,2342,0.0416
навсегда,8,2343,0.0416
занимал,8,2344,0.0416
сидели,8,2345,0.0416
вспоминая,8,2346,0.0416
рукою,8,2347,0.0416
совершения,8,2348,0.0416
барина,8,2349,0.0416
вероятно,8,2350,0.0416
привести,8,2351,0.0416
обязанность,8,2352,0.0416
четвертый,8,2353,0.0416
повели,8,2354,0.0416
судя,8,2355,0.0416
огня,8,2356,0.0416
русское,8,2357,0.0416
левой,8,2358,0.0416
лоб,8,2359,0.0416
комиссии,8,2360,0.0416
столба,8,2361,0.0416
худой,8,2362,0.0416
пятый,8,2363,0.0416
подойдя,8,2364,0.0416
секунду,8,2365,0.0416
напрасно,8,2366,0.0416
убили,8,2367,0.0416
слыхал,8,2368,0.0416
кучу,8,2369,0.0416
принц,8,2370,0.0416
взглядывая,8,2371,0.0416
спуская,8,2372,0.0416
барин,8,2373,0.0416
добрые,8,2374,0.0416
возвращаясь,8,2375,0.0416
подавая,8,2376,0.0416
суд,8,2377,0.0416
полная,8,2378,0.0416
христос,8,2379,0.0416
лег,8,2380,0.0416
прислушиваясь,8,2381,0.0416
никак,8,2382,0.0416
умел,8,2383,0.0416
бывали,8,2384,0.0416
преимущественно,8,2385,0.0416
настоящей,8,2386,0.0416
повозки,8,2387,0.0416
словом,8,2388,0.0416
спокойствие,8,2389,0.0416
пройти,8,2390,0.0416
плакала,8,2391,0.0416
яснее,8,2392,0.0416
прошло,8,2393,0.0416
пойти,8,2394,0.0416
хорош,8,2395,0.0416
смертью,8,2396,0.0416
поморщился,8,2397,0.0416
тоном,8,2398,0.0416
молчали,8,2399,0.0416
многое,8,2400,0.0416
робко,8,2401,0.0416
выйдя,8,2402,0.0416
странной,8,2403,0.0416
страшный,8,2404,0.0416
сближение,8,2405,0.0416
героев,8,2406,0.0416
действиями,8,2407,0.0416
калужской,8,2408,0.0416
погубить,8,2409,0.0416
главнокомандующему,8,2410,0.0416
наступление,8,2411,0.0416
monsieur,8,2412,0.0416
cette,8,2413,0.0416
грабежа,8,2414,0.0416
бенигсен,8,2415,0.0416
диспозиции,8,2416,0.0416
послан,8,2417,0.0416
цепь,8,2418,0.0416
сражением,8,2419,0.0416
ошибки,8,2420,0.0416
земле,8,2421,0.0416
объяснил,8,2422,0.0416
майор,8,2423,0.0416
адъютанты,8,2424,0.0416
стреляли,8,2425,0.0416
играл,8,2426,0.0416
огнем,8,2427,0.0416
меры,8,2428,0.0416
знак,8,2429,0.0416
общим,8,2430,0.0416
переход,8,2431,0.0416
пускай,8,2432,0.0416
блага,8,2433,0.0416
капитана,8,2434,0.0416
александру,8,2435,0.0416
смело,8,2436,0.0416
деревню,8,2437,0.0416
подобных,8,2438,0.0416
тьер,8,2439,0.0416
половина,8,2440,0.0416
исполнить,8,2441,0.0416
значительным,8,2442,0.0416
предлагали,8,2443,0.0416
воспоминания,8,2444,0.0416
уничтожает,8,2445,0.0416
толпу,8,2446,0.0416
дорога,8,2447,0.0416
эка,8,2448,0.0416
ничто,8,2449,0.0416
фуры,8,2450,0.0416
больным,8,2451,0.0416
огромный,8,2452,0.0416
мою,8,2453,0.0416
считали,8,2454,0.0416
смоленску,8,2455,0.0416
направлена,8,2456,0.0416
новую,8,2457,0.0416
составляют,8,2458,0.0416
бывший,8,2459,0.0416
бежать,8,2460,0.0416
доказать,8,2461,0.0416
удар,8,2462,0.0416
эй,8,2463,0.0416
содержание,8,2464,0.0416
скажи,8,2465,0.0416
отступлении,8,2466,0.0416
избавиться,8,2467,0.0416
военных,8,2468,0.0416
пять,8,2469,0.0416
народной,8,2470,0.0416
неизвестного,8,2471,0.0416
наибольшее,8,2472,0.0416
воды,8,2473,0.0416
гусары,8,2474,0.0416
игре,8,2475,0.0416
занимался,8,2476,0.0416
вскочил,8,2477,0.0416
избе,8,2478,0.0416
честь,8,2479,0.0416
музыка,8,2480,0.0416
подъехал,8,2481,0.0416
находилась,8,2482,0.0416
семьей,8,2483,0.0416
кончил,8,2484,0.0416
руке,8,2485,0.0416
растет,8,2486,0.0416
мрачное,8,2487,0.0416
член,8,2488,0.0416
оправдание,8,2489,0.0416
хорошего,8,2490,0.0416
достигнута,8,2491,0.0416
прямое,8,2492,0.0416
декабря,8,2493,0.0416
любишь,8,2494,0.0416
кончена,8,2495,0.0416
любит,8,2496,0.0416
первой,8,2497,0.0416
недавно,8,2498,0.0416
кружок,8,2499,0.0416
некоторых,8,2500,0.0416
полкового,8,2501,0.0416
третья,8,2502,0.0416
старик,8,2503,0.0416
ужин,8,2504,0.0416
вилларский,8,2505,0.0416
изменить,8,2506,0.0416
людях,8,2507,0.0416
вопросе,8,2508,0.0416
строгим,8,2509,0.0416
упорно,8,2510,0.0416
прощайте,8,2511,0.0416
видала,8,2512,0.0416
понимаешь,8,2513,0.0416
посмотрела,8,2514,0.0416
суждения,8,2515,0.0416
убийства,8,2516,0.0416
францию,8,2517,0.0416
принимают,8,2518,0.0416
возвращении,8,2519,0.0416
миллионы,8,2520,0.0416
прежних,8,2521,0.0416
подарки,8,2522,0.0416
посещение,8,2523,0.0416
тон,8,2524,0.0416
крестьян,8,2525,0.0416
отдельным,8,2526,0.0416
миром,8,2527,0.0416
сделаю,8,2528,0.0416
стакан,8,2529,0.0416
дочерью,8,2530,0.0416
членом,8,2531,0.0416
отдельных,8,2532,0.0416
министров,8,2533,0.0416
движет,8,2534,0.0416
противоречат,8,2535,0.0416
основана,8,2536,0.0416
допустив,8,2537,0.0416
теория,8,2538,0.0416
царствование,8,2539,0.0416
бывают,8,2540,0.0416
немыслимо,8,2541,0.0416
астрономии,8,2542,0.0416
коперника,8,2543,0.0416
шерер,8,2544,0.0416
спор,8,2545,0.0416
конде,8,2546,0.0416
пехотного,8,2547,0.0416
друбецкой,8,2548,0.0416
московский,8,2549,0.0416
коли,8,2550,0.0416
обер,8,2551,0.0416
павел,8,2552,0.0416
глав,8,2553,0.0416
мечты,8,2554,0.0416
балашова,8,2555,0.0416
государственный,8,2556,0.0416
комитета,8,2557,0.0416
кампаниях,8,2558,0.0416
федор,8,2559,0.0416
преданию,8,2560,0.0416
александрович,8,2561,0.0416
сложная,7,2562,0.0364
придворных,7,2563,0.0364
опасность,7,2564,0.0364
императрица,7,2565,0.0364
угодно,7,2566,0.0364
образа,7,2567,0.0364
независимо,7,2568,0.0364
докторов,7,2569,0.0364
какому,7,2570,0.0364
pauvre,7,2571,0.0364
quand,7,2572,0.0364
ses,7,2573,0.0364
выразить,7,2574,0.0364
следующие,7,2575,0.0364
сказанные,7,2576,0.0364
устроить,7,2577,0.0364
пальцем,7,2578,0.0364
повторяла,7,2579,0.0364
прошептала,7,2580,0.0364
конверт,7,2581,0.0364
потеряли,7,2582,0.0364
сведений,7,2583,0.0364
выходя,7,2584,0.0364
потеря,7,2585,0.0364
каково,7,2586,0.0364
вечеру,7,2587,0.0364
елена,7,2588,0.0364
известного,7,2589,0.0364
донесения,7,2590,0.0364
такому,7,2591,0.0364
привез,7,2592,0.0364
вашей,7,2593,0.0364
империи,7,2594,0.0364
послал,7,2595,0.0364
посланный,7,2596,0.0364
colonel,7,2597,0.0364
moscou,7,2598,0.0364
оставался,7,2599,0.0364
выбор,7,2600,0.0364
слабость,7,2601,0.0364
suis,7,2602,0.0364
moi,7,2603,0.0364
прямого,7,2604,0.0364
ils,7,2605,0.0364
игры,7,2606,0.0364
ah,7,2607,0.0364
гнева,7,2608,0.0364
губернии,7,2609,0.0364
жертвовать,7,2610,0.0364
рассказы,7,2611,0.0364
личные,7,2612,0.0364
дивизии,7,2613,0.0364
переставая,7,2614,0.0364
наслаждение,7,2615,0.0364
начальству,7,2616,0.0364
охотник,7,2617,0.0364
танцовать,7,2618,0.0364
запах,7,2619,0.0364
принять,7,2620,0.0364
славно,7,2621,0.0364
обращаться,7,2622,0.0364
важно,7,2623,0.0364
взглянула,7,2624,0.0364
вернуться,7,2625,0.0364
ручку,7,2626,0.0364
autre,7,2627,0.0364
trop,7,2628,0.0364
событиями,7,2629,0.0364
семьи,7,2630,0.0364
богатой,7,2631,0.0364
сестра,7,2632,0.0364
держать,7,2633,0.0364
большое,7,2634,0.0364
существо,7,2635,0.0364
родных,7,2636,0.0364
сделает,7,2637,0.0364
будущего,7,2638,0.0364
отыскивать,7,2639,0.0364
позади,7,2640,0.0364
чувству,7,2641,0.0364
прилично,7,2642,0.0364
смертельна,7,2643,0.0364
сильное,7,2644,0.0364
представлялись,7,2645,0.0364
ожидал,7,2646,0.0364
пожар,7,2647,0.0364
состояния,7,2648,0.0364
радостью,7,2649,0.0364
цену,7,2650,0.0364
становится,7,2651,0.0364
отказаться,7,2652,0.0364
влиянием,7,2653,0.0364
свидания,7,2654,0.0364
путешествия,7,2655,0.0364
покойно,7,2656,0.0364
смутно,7,2657,0.0364
постели,7,2658,0.0364
рассказала,7,2659,0.0364
отказа,7,2660,0.0364
начальства,7,2661,0.0364
взятых,7,2662,0.0364
давала,7,2663,0.0364
пленным,7,2664,0.0364
son,7,2665,0.0364
лениво,7,2666,0.0364
кое,7,2667,0.0364
солдатом,7,2668,0.0364
остальные,7,2669,0.0364
ведут,7,2670,0.0364
правильно,7,2671,0.0364
машины,7,2672,0.0364
холодным,7,2673,0.0364
monseigneur,7,2674,0.0364
секунд,7,2675,0.0364
бесчисленное,7,2676,0.0364
видя,7,2677,0.0364
справа,7,2678,0.0364
красными,7,2679,0.0364
волосами,7,2680,0.0364
красивый,7,2681,0.0364
смотрит,7,2682,0.0364
такими,7,2683,0.0364
прокричал,7,2684,0.0364
неестественно,7,2685,0.0364
увидел,7,2686,0.0364
равномерно,7,2687,0.0364
выбежал,7,2688,0.0364
прочь,7,2689,0.0364
разоренной,7,2690,0.0364
окружили,7,2691,0.0364
убийство,7,2692,0.0364
находили,7,2693,0.0364
братцы,7,2694,0.0364
сидя,7,2695,0.0364
страшные,7,2696,0.0364
месту,7,2697,0.0364
землю,7,2698,0.0364
шинель,7,2699,0.0364
заснул,7,2700,0.0364
нежные,7,2701,0.0364
определить,7,2702,0.0364
ярко,7,2703,0.0364
справедливо,7,2704,0.0364
поднялась,7,2705,0.0364
няня,7,2706,0.0364
сильно,7,2707,0.0364
подъезжая,7,2708,0.0364
стоят,7,2709,0.0364
вопросительно,7,2710,0.0364
николушку,7,2711,0.0364
передней,7,2712,0.0364
новому,7,2713,0.0364
досады,7,2714,0.0364
заплакала,7,2715,0.0364
истину,7,2716,0.0364
закрыла,7,2717,0.0364
увидите,7,2718,0.0364
черты,7,2719,0.0364
усилием,7,2720,0.0364
рад,7,2721,0.0364
заплакал,7,2722,0.0364
умирает,7,2723,0.0364
свободной,7,2724,0.0364
часы,7,2725,0.0364
села,7,2726,0.0364
прошедшем,7,2727,0.0364
вошли,7,2728,0.0364
света,7,2729,0.0364
проснулся,7,2730,0.0364
показались,7,2731,0.0364
сне,7,2732,0.0364
вопросом,7,2733,0.0364
плакали,7,2734,0.0364
приходили,7,2735,0.0364
человеческого,7,2736,0.0364
массы,7,2737,0.0364
знают,7,2738,0.0364
неприятелем,7,2739,0.0364
военные,7,2740,0.0364
труднее,7,2741,0.0364
смоленске,7,2742,0.0364
большинство,7,2743,0.0364
позиции,7,2744,0.0364
кем,7,2745,0.0364
отдыха,7,2746,0.0364
исполнять,7,2747,0.0364
полный,7,2748,0.0364
тарутинского,7,2749,0.0364
корпус,7,2750,0.0364
крайней,7,2751,0.0364
атаковать,7,2752,0.0364
меньшей,7,2753,0.0364
несчастие,7,2754,0.0364
убил,7,2755,0.0364
факт,7,2756,0.0364
записка,7,2757,0.0364
избы,7,2758,0.0364
колонна,7,2759,0.0364
исполнения,7,2760,0.0364
ермолова,7,2761,0.0364
балу,7,2762,0.0364
стоя,7,2763,0.0364
ловко,7,2764,0.0364
подождать,7,2765,0.0364
коновницына,7,2766,0.0364
верстах,7,2767,0.0364
остановил,7,2768,0.0364
грязи,7,2769,0.0364
бросил,7,2770,0.0364
графу,7,2771,0.0364
свиты,7,2772,0.0364
начальники,7,2773,0.0364
упрекать,7,2774,0.0364
удивлению,7,2775,0.0364
предложения,7,2776,0.0364
языке,7,2777,0.0364
раевского,7,2778,0.0364
вскоре,7,2779,0.0364
получили,7,2780,0.0364
попытки,7,2781,0.0364
смоленской,7,2782,0.0364
делами,7,2783,0.0364
подробно,7,2784,0.0364
сообщить,7,2785,0.0364
взяты,7,2786,0.0364
лучший,7,2787,0.0364
служба,7,2788,0.0364
счастия,7,2789,0.0364
считая,7,2790,0.0364
предлогом,7,2791,0.0364
чины,7,2792,0.0364
грабеж,7,2793,0.0364
маневры,7,2794,0.0364
бежит,7,2795,0.0364
физически,7,2796,0.0364
колпаке,7,2797,0.0364
начальством,7,2798,0.0364
мундир,7,2799,0.0364
перевести,7,2800,0.0364
подал,7,2801,0.0364
убить,7,2802,0.0364
пить,7,2803,0.0364
торжественно,7,2804,0.0364
двигались,7,2805,0.0364
линии,7,2806,0.0364
направо,7,2807,0.0364
брови,7,2808,0.0364
привале,7,2809,0.0364
бежал,7,2810,0.0364
смехом,7,2811,0.0364
небе,7,2812,0.0364
предложением,7,2813,0.0364
брусье,7,2814,0.0364
фланга,7,2815,0.0364
дохтурова,7,2816,0.0364
начинается,7,2817,0.0364
составляли,7,2818,0.0364
поступить,7,2819,0.0364
благородие,7,2820,0.0364
прочтя,7,2821,0.0364
опустил,7,2822,0.0364
каждому,7,2823,0.0364
боли,7,2824,0.0364
staël,7,2825,0.0364
единственное,7,2826,0.0364
свитой,7,2827,0.0364
забыв,7,2828,0.0364
невозможным,7,2829,0.0364
увеличивается,7,2830,0.0364
уменьшается,7,2831,0.0364
королем,7,2832,0.0364
факты,7,2833,0.0364
известна,7,2834,0.0364
раненым,7,2835,0.0364
писали,7,2836,0.0364
партизанская,7,2837,0.0364
убивать,7,2838,0.0364
отношению,7,2839,0.0364
большее,7,2840,0.0364
принимая,7,2841,0.0364
признаем,7,2842,0.0364
массами,7,2843,0.0364
упал,7,2844,0.0364
сотни,7,2845,0.0364
мужика,7,2846,0.0364
холода,7,2847,0.0364
поводья,7,2848,0.0364
духе,7,2849,0.0364
придет,7,2850,0.0364
саду,7,2851,0.0364
ездить,7,2852,0.0364
дай,7,2853,0.0364
петю,7,2854,0.0364
оставив,7,2855,0.0364
счастливо,7,2856,0.0364
чудесный,7,2857,0.0364
привык,7,2858,0.0364
воспоминании,7,2859,0.0364
отлично,7,2860,0.0364
страсть,7,2861,0.0364
думают,7,2862,0.0364
удивлялся,7,2863,0.0364
мясо,7,2864,0.0364
восторг,7,2865,0.0364
живет,7,2866,0.0364
рассказа,7,2867,0.0364
строгое,7,2868,0.0364
каждая,7,2869,0.0364
пространство,7,2870,0.0364
подобны,7,2871,0.0364
главного,7,2872,0.0364
велик,7,2873,0.0364
