token,count,rank,per_1k
нахмуренно,2,5473,0.0168
выговорить,2,5474,0.0168
рыдания,2,5475,0.0168
перейти,2,5476,0.0168
закройтесь,2,5477,0.0168
сожаления,2,5478,0.0168
раскаяния,2,5479,0.0168
беспомощно,2,5480,0.0168
услыхали,2,5481,0.0168
вслух,2,5482,0.0168
повез,2,5483,0.0168
повезли,2,5484,0.0168
очнулся,2,5485,0.0168
скверно,2,5486,0.0168
прерывающимся,2,5487,0.0168
сжимая,2,5488,0.0168
умолял,2,5489,0.0168
приготовить,2,5490,0.0168
великому,2,5491,0.0168
горбатою,2,5492,0.0168
виделся,2,5493,0.0168
полон,2,5494,0.0168
следующую,2,5495,0.0168
огромном,2,5496,0.0168
вскочить,2,5497,0.0168
усталым,2,5498,0.0168
насмешливое,2,5499,0.0168
бледное,2,5500,0.0168
любовника,2,5501,0.0168
дошел,2,5502,0.0168
внутренний,2,5503,0.0168
любя,2,5504,0.0168
вышло,2,5505,0.0168
шелковом,2,5506,0.0168
главного,2,5507,0.0168
управляющего,2,5508,0.0168
поклонился,2,5509,0.0168
домом,2,5510,0.0168
позволяла,2,5511,0.0168
возбуждал,2,5512,0.0168
ревность,2,5513,0.0168
глупа,2,5514,0.0168
грубость,2,5515,0.0168
allez,2,5516,0.0168
улыбается,2,5517,0.0168
умирает,2,5518,0.0168
внешнюю,2,5519,0.0168
связал,2,5520,0.0168
позор,2,5521,0.0168
людовика,2,5522,0.0168
правы,2,5523,0.0168
умирали,2,5524,0.0168
святых,2,5525,0.0168
мучиться,2,5526,0.0168
diable,2,5527,0.0168
оставит,2,5528,0.0168
кофей,2,5529,0.0168
шитом,2,5530,0.0168
волосах,2,5531,0.0168
косы,2,5532,0.0168
величественно,2,5533,0.0168
морщинка,2,5534,0.0168
дождалась,2,5535,0.0168
уставил,2,5536,0.0168
врагов,2,5537,0.0168
попробовал,2,5538,0.0168
бессмысленно,2,5539,0.0168
грубою,2,5540,0.0168
доказали,2,5541,0.0168
пьяном,2,5542,0.0168
гм,2,5543,0.0168
умнее,2,5544,0.0168
приятнее,2,5545,0.0168
редкая,2,5546,0.0168
дышать,2,5547,0.0168
доску,2,5548,0.0168
увлечение,2,5549,0.0168
составляло,2,5550,0.0168
бòльшую,2,5551,0.0168
погибели,2,5552,0.0168
найдено,2,5553,0.0168
жителями,2,5554,0.0168
среди,2,5555,0.0168
неопределенно,2,5556,0.0168
произвели,2,5557,0.0168
совершенном,2,5558,0.0168
газеты,2,5559,0.0168
аустерлицкой,2,5560,0.0168
достойным,2,5561,0.0168
отечества,2,5562,0.0168
противном,2,5563,0.0168
прогулку,2,5564,0.0168
молчалив,2,5565,0.0168
скрип,2,5566,0.0168
подвинулась,2,5567,0.0168
перестали,2,5568,0.0168
невыразимою,2,5569,0.0168
прелестью,2,5570,0.0168
выдержал,2,5571,0.0168
прогнать,2,5572,0.0168
изменилось,2,5573,0.0168
просияло,2,5574,0.0168
сверх,2,5575,0.0168
подлецы,2,5576,0.0168
губить,2,5577,0.0168
опустилась,2,5578,0.0168
прощался,2,5579,0.0168
раскаялся,2,5580,0.0168
обители,2,5581,0.0168
вечного,2,5582,0.0168
убивать,2,5583,0.0168
русскую,2,5584,0.0168
славу,2,5585,0.0168
женщинам,2,5586,0.0168
видали,2,5587,0.0168
таинственное,2,5588,0.0168
marie,2,5589,0.0168
губка,2,5590,0.0168
колени,2,5591,0.0168
счастливыми,2,5592,0.0168
золовку,2,5593,0.0168
задумалась,2,5594,0.0168
внутрь,2,5595,0.0168
лучистыми,2,5596,0.0168
скрывали,2,5597,0.0168
смотря,2,5598,0.0168
чиновника,2,5599,0.0168
австрию,2,5600,0.0168
след,2,5601,0.0168
памятник,2,5602,0.0168
изменяя,2,5603,0.0168
живого,2,5604,0.0168
возвращении,2,5605,0.0168
завтрака,2,5606,0.0168
звуках,2,5607,0.0168
речей,2,5608,0.0168
напоминала,2,5609,0.0168
общей,2,5610,0.0168
crains,2,5611,0.0168
dit,2,5612,0.0168
подбегая,2,5613,0.0168
невестке,2,5614,0.0168
богдановной,2,5615,0.0168
бывших,2,5616,0.0168
акушерка,2,5617,0.0168
уездного,2,5618,0.0168
лизу,2,5619,0.0168
бледности,2,5620,0.0168
физического,2,5621,0.0168
estomac,2,5622,0.0168
страдальчески,2,5623,0.0168
ломая,2,5624,0.0168
небольшие,2,5625,0.0168
шага,2,5626,0.0168
девицам,2,5627,0.0168
лизы,2,5628,0.0168
акушером,2,5629,0.0168
беспокойтесь,2,5630,0.0168
официанты,2,5631,0.0168
несли,2,5632,0.0168
садилась,2,5633,0.0168
киотом,2,5634,0.0168
несчастию,2,5635,0.0168
молитва,2,5636,0.0168
повязанная,2,5637,0.0168
савишна,2,5638,0.0168
входившая,2,5639,0.0168
милостив,2,5640,0.0168
зажгла,2,5641,0.0168
золотом,2,5642,0.0168
владело,2,5643,0.0168
страданиях,2,5644,0.0168
хороших,2,5645,0.0168
манер,2,5646,0.0168
общая,2,5647,0.0168
непостижимого,2,5648,0.0168
совершающегося,2,5649,0.0168
жгли,2,5650,0.0168
доложи,2,5651,0.0168
затворяя,2,5652,0.0168
погодя,2,5653,0.0168
продолжало,2,5654,0.0168
наступила,2,5655,0.0168
немца,2,5656,0.0168
подстава,2,5657,0.0168
повороту,2,5658,0.0168
верховые,2,5659,0.0168
лучистые,2,5660,0.0168
знакомое,2,5661,0.0168
няни,2,5662,0.0168
седых,2,5663,0.0168
платка,2,5664,0.0168
слыша,2,5665,0.0168
холодом,2,5666,0.0168
вздрогнула,2,5667,0.0168
положив,2,5668,0.0168
раму,2,5669,0.0168
прядями,2,5670,0.0168
накинула,2,5671,0.0168
шаль,2,5672,0.0168
экипаж,2,5673,0.0168
официант,2,5674,0.0168
площадке,2,5675,0.0168
приближаться,2,5676,0.0168
тревожным,2,5677,0.0168
подушках,2,5678,0.0168
отпустили,2,5679,0.0168
щек,2,5680,0.0168
губкой,2,5681,0.0168
покрытою,2,5682,0.0168
волосиками,2,5683,0.0168
помогите,2,5684,0.0168
появления,2,5685,0.0168
страданий,2,5686,0.0168
замолкал,2,5687,0.0168
просидел,2,5688,0.0168
отворить,2,5689,0.0168
секунд,2,5690,0.0168
родился,2,5691,0.0168
крика,2,5692,0.0168
всхлипывая,2,5693,0.0168
детском,2,5694,0.0168
жалкое,2,5695,0.0168
обхватил,2,5696,0.0168
зарыдал,2,5697,0.0168
взошел,2,5698,0.0168
ступени,2,5699,0.0168
гроба,2,5700,0.0168
оторвалось,2,5701,0.0168
сморщенные,2,5702,0.0168
красные,2,5703,0.0168
ступеньки,2,5704,0.0168
вздрагивая,2,5705,0.0168
купели,2,5706,0.0168
передавал,2,5707,0.0168
вынесла,2,5708,0.0168
нянюшка,2,5709,0.0168
одобрительно,2,5710,0.0168
замято,2,5711,0.0168
семейством,2,5712,0.0168
выздоровел,2,5713,0.0168
дружбу,2,5714,0.0168
честно,2,5715,0.0168
единственный,2,5716,0.0168
интриги,2,5717,0.0168
полагая,2,5718,0.0168
поняли,2,5719,0.0168
редкие,2,5720,0.0168
считают,2,5721,0.0168
полезны,2,5722,0.0168
вредны,2,5723,0.0168
презрительный,2,5724,0.0168
дорожу,2,5725,0.0168
небесное,2,5726,0.0168
осенью,2,5727,0.0168
веселых,2,5728,0.0168
привлек,2,5729,0.0168
смешная,2,5730,0.0168
милые,2,5731,0.0168
оживленную,2,5732,0.0168
ласковый,2,5733,0.0168
готовый,2,5734,0.0168
введенных,2,5735,0.0168
понравился,2,5736,0.0168
исключая,2,5737,0.0168
поссорилась,2,5738,0.0168
настаивала,2,5739,0.0168
неприятен,2,5740,0.0168
нèчего,2,5741,0.0168
упорным,2,5742,0.0168
любивший,2,5743,0.0168
пропускал,2,5744,0.0168
выдержать,2,5745,0.0168
девочкой,2,5746,0.0168
прошлом,2,5747,0.0168
назначен,2,5748,0.0168
бонапартия,2,5749,0.0168
толков,2,5750,0.0168
приготовлений,2,5751,0.0168
заключался,2,5752,0.0168
обедах,2,5753,0.0168
уезжал,2,5754,0.0168
давали,2,5755,0.0168
звали,2,5756,0.0168
чуткостью,2,5757,0.0168
нежен,2,5758,0.0168
праздникам,2,5759,0.0168
учеников,2,5760,0.0168
поедешь,2,5761,0.0168
иогелю,2,5762,0.0168
архаровым,2,5763,0.0168
бесприданной,2,5764,0.0168
озлобление,2,5765,0.0168
поступить,2,5766,0.0168
пришлю,2,5767,0.0168
sophie,2,5768,0.0168
смелее,2,5769,0.0168
благородный,2,5770,0.0168
отказалась,2,5771,0.0168
adolescentes,2,5772,0.0168
пà,2,5773,0.0168
танцовавшие,2,5774,0.0168
упаду,2,5775,0.0168
брака,2,5776,0.0168
хозяйки,2,5777,0.0168
добродушный,2,5778,0.0168
редкими,2,5779,0.0168
лучшие,2,5780,0.0168
гордая,2,5781,0.0168
насквозь,2,5782,0.0168
покровительственно,2,5783,0.0168
танцующих,2,5784,0.0168
jolies,2,5785,0.0168
просьбой,2,5786,0.0168
полетел,2,5787,0.0168
саблей,2,5788,0.0168
фигуры,2,5789,0.0168
подозвал,2,5790,0.0168
проходившего,2,5791,0.0168
мастерством,2,5792,0.0168
плясать,2,5793,0.0168
бантиками,2,5794,0.0168
пойдемте,2,5795,0.0168
увольте,2,5796,0.0168
стульев,2,5797,0.0168
коне,2,5798,0.0168
боку,2,5799,0.0168
летел,2,5800,0.0168
ноге,2,5801,0.0168
угадывала,2,5802,0.0168
колено,2,5803,0.0168
признавал,2,5804,0.0168
отходил,2,5805,0.0168
заставал,2,5806,0.0168
еду,2,5807,0.0168
даю,2,5808,0.0168
приезжай,2,5809,0.0168
английскую,2,5810,0.0168
гостиницу,2,5811,0.0168
провели,2,5812,0.0168
помещение,2,5813,0.0168
золото,2,5814,0.0168
банк,2,5815,0.0168
видался,2,5816,0.0168
светлый,2,5817,0.0168
видались,2,5818,0.0168
заезжал,2,5819,0.0168
угадав,2,5820,0.0168
жестоким,2,5821,0.0168
попробовать,2,5822,0.0168
колодой,2,5823,0.0168
приготовился,2,5824,0.0168
поверю,2,5825,0.0168
сряду,2,5826,0.0168
спутаться,2,5827,0.0168
игроков,2,5828,0.0168
надеется,2,5829,0.0168
продолжалась,2,5830,0.0168
переставая,2,5831,0.0168
бились,2,5832,0.0168
картой,2,5833,0.0168
поданный,2,5834,0.0168
семерки,2,5835,0.0168
державшего,2,5836,0.0168
прошлой,2,5837,0.0168
денежных,2,5838,0.0168
семерка,2,5839,0.0168
заставив,2,5840,0.0168
лечь,2,5841,0.0168
освещенного,2,5842,0.0168
пучину,2,5843,0.0168
неопределенного,2,5844,0.0168
подаваемый,2,5845,0.0168
советую,2,5846,0.0168
первою,2,5847,0.0168
ростове,2,5848,0.0168
предполагал,2,5849,0.0168
опершись,2,5850,0.0168
оставляло,2,5851,0.0168
её,2,5852,0.0168
столькими,2,5853,0.0168
пытался,2,5854,0.0168
играющих,2,5855,0.0168
холодное,2,5856,0.0168
везет,2,5857,0.0168
оскорбил,2,5858,0.0168
пожелал,2,5859,0.0168
шкатулку,2,5860,0.0168
красен,2,5861,0.0168
поту,2,5862,0.0168
дошла,2,5863,0.0168
приготовил,2,5864,0.0168
данных,2,5865,0.0168
почерком,2,5866,0.0168
итог,2,5867,0.0168
цыгане,2,5868,0.0168
цыганским,2,5869,0.0168
акцентом,2,5870,0.0168
равнодушным,2,5871,0.0168
славная,2,5872,0.0168
интересовало,2,5873,0.0168
пуля,2,5874,0.0168
рубль,2,5875,0.0168
отогнул,2,5876,0.0168
напоминая,2,5877,0.0168
картах,2,5878,0.0168
приличия,2,5879,0.0168
сестер,2,5880,0.0168
честного,2,5881,0.0168
царствовала,2,5882,0.0168
раскладывала,2,5883,0.0168
хлопая,2,5884,0.0168
хриплым,2,5885,0.0168
сочиненное,2,5886,0.0168
счастливую,2,5887,0.0168
коко,2,5888,0.0168
подсев,2,5889,0.0168
веселого,2,5890,0.0168
поют,2,5891,0.0168
взглядов,2,5892,0.0168
сочувствием,2,5893,0.0168
чужому,2,5894,0.0168
резонанс,2,5895,0.0168
безжизненно,2,5896,0.0168
энергическим,2,5897,0.0168
переступая,2,5898,0.0168
рта,2,5899,0.0168
заставляют,2,5900,0.0168
знатоки,2,5901,0.0168
раскрывая,2,5902,0.0168
следующей,2,5903,0.0168
mio,2,5904,0.0168
crudele,2,5905,0.0168
affetto,2,5906,0.0168
дурацкая,2,5907,0.0168
злоба,2,5908,0.0168
возьмет,2,5909,0.0168
украсть,2,5910,0.0168
наслаждения,2,5911,0.0168
неизбежно,2,5912,0.0168
экипажа,2,5913,0.0168
затылком,2,5914,0.0168
краснеют,2,5915,0.0168
разводя,2,5916,0.0168
смелым,2,5917,0.0168
коленях,2,5918,0.0168
грубым,2,5919,0.0168
случается,2,5920,0.0168
заторопился,2,5921,0.0168
девочке,2,5922,0.0168
сердитесь,2,5923,0.0168
научите,2,5924,0.0168
слушайте,2,5925,0.0168
стуле,2,5926,0.0168
черную,2,5927,0.0168
обратитесь,2,5928,0.0168
поставили,2,5929,0.0168
жалким,2,5930,0.0168
уложили,2,5931,0.0168
выезжая,2,5932,0.0168
подвиг,2,5933,0.0168
недостойным,2,5934,0.0168
стихами,2,5935,0.0168
отослав,2,5936,0.0168
разрешив,2,5937,0.0168
разрешить,2,5938,0.0168
часика,2,5939,0.0168
сиятельства,2,5940,0.0168
даст,2,5941,0.0168
лишние,2,5942,0.0168
прибил,2,5943,0.0168
счел,2,5944,0.0168
оскорбленным,2,5945,0.0168
убили,2,5946,0.0168
узнаешь,2,5947,0.0168
предлагала,2,5948,0.0168
письмах,2,5949,0.0168
добродетельной,2,5950,0.0168
боролась,2,5951,0.0168
степень,2,5952,0.0168
человеческой,2,5953,0.0168
окружающему,2,5954,0.0168
приземистый,2,5955,0.0168
морщинистый,2,5956,0.0168
цвета,2,5957,0.0168
худых,2,5958,0.0168
проезжий,2,5959,0.0168
захотелось,2,5960,0.0168
заговорить,2,5961,0.0168
проезжающим,2,5962,0.0168
перстень,2,5963,0.0168
морщинами,2,5964,0.0168
старичок,2,5965,0.0168
росли,2,5966,0.0168
налил,2,5967,0.0168
сахара,2,5968,0.0168
подай,2,5969,0.0168
отвернуться,2,5970,0.0168
строгий,2,5971,0.0168
неотразимо,2,5972,0.0168
называйте,2,5973,0.0168
сожалею,2,5974,0.0168
спустив,2,5975,0.0168
вступать,2,5976,0.0168
стариком,2,5977,0.0168
покоряясь,2,5978,0.0168
несчастливы,2,5979,0.0168
неестественною,2,5980,0.0168
знакомца,2,5981,0.0168
действовали,2,5982,0.0168
нежною,2,5983,0.0168
свободных,2,5984,0.0168
каменьщиков,2,5985,0.0168
колеблясь,2,5986,0.0168
личностью,2,5987,0.0168
мироздания,2,5988,0.0168
лени,2,5989,0.0168
праотца,2,5990,0.0168
адама,2,5991,0.0168
храм,2,5992,0.0168
державший,2,5993,0.0168
могущих,2,5994,0.0168
несчастны,2,5995,0.0168
речах,2,5996,0.0168
дрожащим,2,5997,0.0168
властью,2,5998,0.0168
явилось,2,5999,0.0168
существование,2,6000,0.0168
существовании,2,6001,0.0168
ничтожный,2,6002,0.0168
покажу,2,6003,0.0168
мерзость,2,6004,0.0168
мудрец,2,6005,0.0168
произнести,2,6006,0.0168
усмешкой,2,6007,0.0168
частями,2,6008,0.0168
сделанных,2,6009,0.0168
назначения,2,6010,0.0168
мастера,2,6011,0.0168
далеки,2,6012,0.0168
величие,2,6013,0.0168
блестящим,2,6014,0.0168
поражали,2,6015,0.0168
постигается,2,6016,0.0168
влагу,2,6017,0.0168
очищением,2,6018,0.0168
основана,2,6019,0.0168
знание,2,6020,0.0168
очистить,2,6021,0.0168
совестью,2,6022,0.0168
подтверждал,2,6023,0.0168
спроси,2,6024,0.0168
достиг,2,6025,0.0168
богаты,2,6026,0.0168
благ,2,6027,0.0168
познавать,2,6028,0.0168
богатство,2,6029,0.0168
подумали,2,6030,0.0168
помогли,2,6031,0.0168
пользу,2,6032,0.0168
ответственность,2,6033,0.0168
ненавидите,2,6034,0.0168
праздная,2,6035,0.0168
отдыхать,2,6036,0.0168
договорив,2,6037,0.0168
масону,2,6038,0.0168
застегивал,2,6039,0.0168
меру,2,6040,0.0168
подаст,2,6041,0.0168
бумажник,2,6042,0.0168
листе,2,6043,0.0168
баздеев,2,6044,0.0168
сомнений,2,6045,0.0168
братства,2,6046,0.0168
выезжал,2,6047,0.0168
чтением,2,6048,0.0168
осипом,2,6049,0.0168
поверхностно,2,6050,0.0168
петербургскому,2,6051,0.0168
убедившись,2,6052,0.0168
садясь,2,6053,0.0168
срока,2,6054,0.0168
предложила,2,6055,0.0168
почитаю,2,6056,0.0168
наклонил,2,6057,0.0168
небольшую,2,6058,0.0168
прихожую,2,6059,0.0168
выйдя,2,6060,0.0168
завязал,2,6061,0.0168
узлом,2,6062,0.0168
огромная,2,6063,0.0168
физиономией,2,6064,0.0168
вилларским,2,6065,0.0168
наклонением,2,6066,0.0168
услышите,2,6067,0.0168
пожимал,2,6068,0.0168
опускал,2,6069,0.0168
сложные,2,6070,0.0168
откроется,2,6071,0.0168
черно,2,6072,0.0168
книга,2,6073,0.0168
евангелие,2,6074,0.0168
белое,2,6075,0.0168
череп,2,6076,0.0168
радостные,2,6077,0.0168
слабом,2,6078,0.0168
одет,2,6079,0.0168
фартук,2,6080,0.0168
ожерелья,2,6081,0.0168
выступал,2,6082,0.0168
высокий,2,6083,0.0168
освещенное,2,6084,0.0168
снизу,2,6085,0.0168
чужим,2,6086,0.0168
повторить,2,6087,0.0168
выговорил,2,6088,0.0168
затруднением,2,6089,0.0168
предметах,2,6090,0.0168
франк,2,6091,0.0168
подразумеваю,2,6092,0.0168
равенство,2,6093,0.0168
несоответственности,2,6094,0.0168
достижению,2,6095,0.0168
законам,2,6096,0.0168
следовательно,2,6097,0.0168
перчатках,2,6098,0.0168
вступите,2,6099,0.0168
главнейшая,2,6100,0.0168
никакая,2,6101,0.0168
низвергнуть,2,6102,0.0168
предание,2,6103,0.0168
сие,2,6104,0.0168
исправлять,2,6105,0.0168
очищать,2,6106,0.0168
открыты,2,6107,0.0168
искании,2,6108,0.0168
сего,2,6109,0.0168
оного,2,6110,0.0168
стараемся,2,6111,0.0168
третьих,2,6112,0.0168
род,2,6113,0.0168
царствующему,2,6114,0.0168
подумайте,2,6115,0.0168
мысленно,2,6116,0.0168
поучительно,2,6117,0.0168
несчастных,2,6118,0.0168
помогал,2,6119,0.0168
спасал,2,6120,0.0168
очищение,2,6121,0.0168
занимала,2,6122,0.0168
повиновение,2,6123,0.0168
высшим,2,6124,0.0168
добронравие,2,6125,0.0168
человечеству,2,6126,0.0168
трудах,2,6127,0.0168
пальцам,2,6128,0.0168
вспомнить,2,6129,0.0168
тверд,2,6130,0.0168
нежели,2,6131,0.0168
словесные,2,6132,0.0168
вашем,2,6133,0.0168
подобный,2,6134,0.0168
иероглиф,2,6135,0.0168
подобные,2,6136,0.0168
приступить,2,6137,0.0168
требуют,2,6138,0.0168
кошелек,2,6139,0.0168
жирного,2,6140,0.0168
кольцо,2,6141,0.0168
раздеться,2,6142,0.0168
рубашку,2,6143,0.0168
стыдливости,2,6144,0.0168
выступала,2,6145,0.0168
праздность,2,6146,0.0168
перебирал,2,6147,0.0168
лежавший,2,6148,0.0168
внутри,2,6149,0.0168
радостию,2,6150,0.0168
умилением,2,6151,0.0168
сияющею,2,6152,0.0168
шпагой,2,6153,0.0168
дверям,2,6154,0.0168
масонскими,2,6155,0.0168
п,2,6156,0.0168
дружбе,2,6157,0.0168
опасности,2,6158,0.0168
различно,2,6159,0.0168
смятение,2,6160,0.0168
велели,2,6161,0.0168
клятву,2,6162,0.0168
потушили,2,6163,0.0168
зажгли,2,6164,0.0168
огня,2,6165,0.0168
белой,2,6166,0.0168
надели,2,6167,0.0168
полный,2,6168,0.0168
оглядывать,2,6169,0.0168
длинного,2,6170,0.0168
черным,2,6171,0.0168
важный,2,6172,0.0168
стене,2,6173,0.0168
вделана,2,6174,0.0168
различными,2,6175,0.0168
изображениями,2,6176,0.0168
алтаря,2,6177,0.0168
вратам,2,6178,0.0168
лопату,2,6179,0.0168
делаю,2,6180,0.0168
окружавших,2,6181,0.0168
ужаснулся,2,6182,0.0168
сомнению,2,6183,0.0168
белизну,2,6184,0.0168
третьи,2,6185,0.0168
сии,2,6186,0.0168
сим,2,6187,0.0168
произносил,2,6188,0.0168
неловкое,2,6189,0.0168
луны,2,6190,0.0168
молотка,2,6191,0.0168
дикого,2,6192,0.0168
камня,2,6193,0.0168
окон,2,6194,0.0168
знаки,2,6195,0.0168
позволили,2,6196,0.0168
нарушить,2,6197,0.0168
злобы,2,6198,0.0168
вражды,2,6199,0.0168
приветлив,2,6200,0.0168
ближним,2,6201,0.0168
зависть,2,6202,0.0168
величества,2,6203,0.0168
привстав,2,6204,0.0168
поздравления,2,6205,0.0168
приняться,2,6206,0.0168
звание,2,6207,0.0168
записать,2,6208,0.0168
записал,2,6209,0.0168
дальнего,2,6210,0.0168
привычек,2,6211,0.0168
нравственное,2,6212,0.0168
наделал,2,6213,0.0168
двора,2,6214,0.0168
пострадать,2,6215,0.0168
источников,2,6216,0.0168
живой,2,6217,0.0168
тестю,2,6218,0.0168
краснел,2,6219,0.0168
самоуверенности,2,6220,0.0168
василия,2,6221,0.0168
масонами,2,6222,0.0168
напишу,2,6223,0.0168
напоминало,2,6224,0.0168
радуясь,2,6225,0.0168
выражению,2,6226,0.0168
друзьями,2,6227,0.0168
руководить,2,6228,0.0168
мнении,2,6229,0.0168
общественного,2,6230,0.0168
обвиняли,2,6231,0.0168
происшедшем,2,6232,0.0168
оттенком,2,6233,0.0168
относившейся,2,6234,0.0168
принята,2,6235,0.0168
муже,2,6236,0.0168
такту,2,6237,0.0168
усвоила,2,6238,0.0168
посланный,2,6239,0.0168
cerveau,2,6240,0.0168
toujours,2,6241,0.0168
crême,2,6242,0.0168
véritable,2,6243,0.0168
société,2,6244,0.0168
fleur,2,6245,0.0168
выбора,2,6246,0.0168
градус,2,6247,0.0168
политического,2,6248,0.0168
термометра,2,6249,0.0168
печальные,2,6250,0.0168
уничтожении,2,6251,0.0168
пруссию,2,6252,0.0168
обворожительной,2,6253,0.0168
ипполита,2,6254,0.0168
приехавшего,2,6255,0.0168
beaucoup,2,6256,0.0168
новинкой,2,6257,0.0168
европейские,2,6258,0.0168
бонапартию,2,6259,0.0168
voulu,2,6260,0.0168
сношениях,2,6261,0.0168
надежде,2,6262,0.0168
союз,2,6263,0.0168
адъютантском,2,6264,0.0168
свежий,2,6265,0.0168
кружку,2,6266,0.0168
поцеловать,2,6267,0.0168
charmant,2,6268,0.0168
r,2,6269,0.0168
chargé,2,6270,0.0168
affaires,2,6271,0.0168
михайловны,2,6272,0.0168
свойствам,2,6273,0.0168
усвоил,2,6274,0.0168
понравившуюся,2,6275,0.0168
сравнения,2,6276,0.0168
изменились,2,6277,0.0168
богат,2,6278,0.0168
удовольствий,2,6279,0.0168
улицах,2,6280,0.0168
сближался,2,6281,0.0168
присутствовать,2,6282,0.0168
анне,2,6283,0.0168
выгоды,2,6284,0.0168
возле,2,6285,0.0168
красивой,2,6286,0.0168
doute,2,6287,0.0168
moyens,2,6288,0.0168
датский,2,6289,0.0168
autriche,2,6290,0.0168
jamais,2,6291,0.0168
pu,2,6292,0.0168
penser,2,6293,0.0168
позволить,2,6294,0.0168
твердость,2,6295,0.0168
соседку,2,6296,0.0168
пруссии,2,6297,0.0168
глогау,2,6298,0.0168
войсках,2,6299,0.0168
рассказа,2,6300,0.0168
фактов,2,6301,0.0168
завладел,2,6302,0.0168
вниманием,2,6303,0.0168
угощенье,2,6304,0.0168
обычною,2,6305,0.0168
veniez,2,6306,0.0168
plaisir,2,6307,0.0168
отозвала,2,6308,0.0168
несчастная,2,6309,0.0168
фридриха,2,6310,0.0168
rien,2,6311,0.0168
voulais,2,6312,0.0168
dire,2,6313,0.0168
засмеялись,2,6314,0.0168
mauvais,2,6315,0.0168
пальчиком,2,6316,0.0168
портретом,2,6317,0.0168
impossible,2,6318,0.0168
пари,2,6319,0.0168
подтвердила,2,6320,0.0168
прусском,2,6321,0.0168
войске,2,6322,0.0168
ясного,2,6323,0.0168
театр,2,6324,0.0168
приближался,2,6325,0.0168
изменилась,2,6326,0.0168
заметною,2,6327,0.0168
период,2,6328,0.0168
трем,2,6329,0.0168
обязанностях,2,6330,0.0168
строг,2,6331,0.0168
подчиненными,2,6332,0.0168
утрам,2,6333,0.0168
сопутствуемая,2,6334,0.0168
кормилицей,2,6335,0.0168
покойной,2,6336,0.0168
проводила,2,6337,0.0168
маленькому,2,6338,0.0168
племяннику,2,6339,0.0168
уступала,2,6340,0.0168
подняться,2,6341,0.0168
сбирался,2,6342,0.0168
покойницы,2,6343,0.0168
страннее,2,6344,0.0168
выражении,2,6345,0.0168
верстах,2,6346,0.0168
тяжелых,2,6347,0.0168
отделаться,2,6348,0.0168
начальством,2,6349,0.0168
ополчения,2,6350,0.0168
тайне,2,6351,0.0168
нездоров,2,6352,0.0168
кучера,2,6353,0.0168
письмами,2,6354,0.0168
застав,2,6355,0.0168
бумагами,2,6356,0.0168
маленьком,2,6357,0.0168
стклянки,2,6358,0.0168
дрогнув,2,6359,0.0168
капель,2,6360,0.0168
сделай,2,6361,0.0168
уколоть,2,6362,0.0168
будить,2,6363,0.0168
нерешительно,2,6364,0.0168
ухаживая,2,6365,0.0168
горевшим,2,6366,0.0168
жару,2,6367,0.0168
доктору,2,6368,0.0168
бессонницей,2,6369,0.0168
ссорились,2,6370,0.0168
выслушав,2,6371,0.0168
дороже,2,6372,0.0168
горел,2,6373,0.0168
нахмурился,2,6374,0.0168
синей,2,6375,0.0168
следующее,2,6376,0.0168
момент,2,6377,0.0168
курьера,2,6378,0.0168
вранье,2,6379,0.0168
наград,2,6380,0.0168
немец,2,6381,0.0168
поздравляю,2,6382,0.0168
доставлены,2,6383,0.0168
участвовал,2,6384,0.0168
бежит,2,6385,0.0168
корчеву,2,6386,0.0168
исполни,2,6387,0.0168
конверт,2,6388,0.0168
билибина,2,6389,0.0168
бишь,2,6390,0.0168
победу,2,6391,0.0168
бонапартом,2,6392,0.0168
мучительно,2,6393,0.0168
языке,2,6394,0.0168
описывал,2,6395,0.0168
желчь,2,6396,0.0168
творится,2,6397,0.0168
depuis,2,6398,0.0168
grands,2,6399,0.0168
austerlitz,2,6400,0.0168
ab,2,6401,0.0168
ovo,2,6402,0.0168
humain,2,6403,0.0168
fois,2,6404,0.0168
cause,2,6405,0.0168
sa,2,6406,0.0168
jette,2,6407,0.0168
sans,2,6408,0.0168
temps,2,6409,0.0168
palais,2,6410,0.0168
soit,2,6411,0.0168
mille,2,6412,0.0168
hommes,2,6413,0.0168
cela,2,6414,0.0168
bref,2,6415,0.0168
espérant,2,6416,0.0168
petite,2,6417,0.0168
donne,2,6418,0.0168
arrive,2,6419,0.0168
apporte,2,6420,0.0168
celles,2,6421,0.0168
feu,2,6422,0.0168
monde,2,6423,0.0168
командовать,2,6424,0.0168
открыто,2,6425,0.0168
дров,2,6426,0.0168
буксгевдену,2,6427,0.0168
выполнить,2,6428,0.0168
седла,2,6429,0.0168
мешает,2,6430,0.0168
буксгевдена,2,6431,0.0168
дежурство,2,6432,0.0168
полков,2,6433,0.0168
объявили,2,6434,0.0168
съедено,2,6435,0.0168
остаюсь,2,6436,0.0168
гошпитале,2,6437,0.0168
армия,2,6438,0.0168
дабы,2,6439,0.0168
tous,2,6440,0.0168
raison,2,6441,0.0168
ancienneté,2,6442,0.0168
veut,2,6443,0.0168
grande,2,6444,0.0168
ou,2,6445,0.0168
celui,2,6446,0.0168
perdu,2,6447,0.0168
titre,2,6448,0.0168
porte,2,6449,0.0168
manoeuvres,2,6450,0.0168
