token,count,rank,per_1k
donne,2,9415,0.0157
грабили,2,9416,0.0157
окружающие,2,9417,0.0157
исполнялось,2,9418,0.0157
гадкие,2,9419,0.0157
ловят,2,9420,0.0157
неслышно,2,9421,0.0157
наполеоновские,2,9422,0.0157
выбравшись,2,9423,0.0157
бега,2,9424,0.0157
изнурении,2,9425,0.0157
разъездов,2,9426,0.0157
положений,2,9427,0.0157
поспевать,2,9428,0.0157
дорог,2,9429,0.0157
спереди,2,9430,0.0157
смешались,2,9431,0.0157
неожиданности,2,9432,0.0157
испуга,2,9433,0.0157
шедший,2,9434,0.0157
сдались,2,9435,0.0157
шубу,2,9436,0.0157
сани,2,9437,0.0157
сдался,2,9438,0.0157
написаны,2,9439,0.0157
глубокомысленные,2,9440,0.0157
гениальные,2,9441,0.0157
открыта,2,9442,0.0157
преследовал,2,9443,0.0157
глубокомысленным,2,9444,0.0157
описывается,2,9445,0.0157
готовится,2,9446,0.0157
знамен,2,9447,0.0157
человеческом,2,9448,0.0157
последнею,2,9449,0.0157
стыдиться,2,9450,0.0157
явно,2,9451,0.0157
называет,2,9452,0.0157
существ,2,9453,0.0157
героями,2,9454,0.0157
шубе,2,9455,0.0157
неизмеримого,2,9456,0.0157
мерой,2,9457,0.0157
неудовлетворенности,2,9458,0.0157
уничтожили,2,9459,0.0157
толпами,2,9460,0.0157
числом,2,9461,0.0157
превосходных,2,9462,0.0157
странного,2,9463,0.0157
разрушены,2,9464,0.0157
настолько,2,9465,0.0157
воззвания,2,9466,0.0157
преданности,2,9467,0.0157
признаться,2,9468,0.0157
поражений,2,9469,0.0157
народное,2,9470,0.0157
совершенному,2,9471,0.0157
уничтожению,2,9472,0.0157
полному,2,9473,0.0157
четвертых,2,9474,0.0157
растаяли,2,9475,0.0157
огородника,2,9476,0.0157
составителей,2,9477,0.0157
проекта,2,9478,0.0157
витгенштейн,2,9479,0.0157
равнялась,2,9480,0.0157
невозможности,2,9481,0.0157
инерции,2,9482,0.0157
кругом,2,9483,0.0157
сдается,2,9484,0.0157
голодная,2,9485,0.0157
холодная,2,9486,0.0157
бегстве,2,9487,0.0157
губернского,2,9488,0.0157
месяцам,2,9489,0.0157
мороза,2,9490,0.0157
область,2,9491,0.0157
передвинуться,2,9492,0.0157
теплых,2,9493,0.0157
комнатах,2,9494,0.0157
занимательными,2,9495,0.0157
госпиталям,2,9496,0.0157
изучения,2,9497,0.0157
неразрешимыми,2,9498,0.0157
необыкновенною,2,9499,0.0157
достигалась,2,9500,0.0157
готовая,2,9501,0.0157
кнут,2,9502,0.0157
умирающее,2,9503,0.0157
открытые,2,9504,0.0157
болезненных,2,9505,0.0157
экипаж,2,9506,0.0157
необходимую,2,9507,0.0157
вдвоем,2,9508,0.0157
пережили,2,9509,0.0157
выражено,2,9510,0.0157
подробностях,2,9511,0.0157
святыню,2,9512,0.0157
границе,2,9513,0.0157
выставляли,2,9514,0.0157
воображением,2,9515,0.0157
невозможна,2,9516,0.0157
предложениями,2,9517,0.0157
уединенного,2,9518,0.0157
алпатычем,2,9519,0.0157
предложила,2,9520,0.0157
отпустить,2,9521,0.0157
выбежала,2,9522,0.0157
неподвижным,2,9523,0.0157
страшным,2,9524,0.0157
связанною,2,9525,0.0157
бледная,2,9526,0.0157
напряженно,2,9527,0.0157
понятнее,2,9528,0.0157
оскорбление,2,9529,0.0157
бархатной,2,9530,0.0157
шубке,2,9531,0.0157
исчезает,2,9532,0.0157
дрожит,2,9533,0.0157
борется,2,9534,0.0157
болью,2,9535,0.0157
страдающим,2,9536,0.0157
мученье,2,9537,0.0157
отвечает,2,9538,0.0157
здоровы,2,9539,0.0157
согласилась,2,9540,0.0157
знайте,2,9541,0.0157
страдать,2,9542,0.0157
жал,2,9543,0.0157
сухим,2,9544,0.0157
вглядывалась,2,9545,0.0157
тайну,2,9546,0.0157
стук,2,9547,0.0157
горничная,2,9548,0.0157
дуняша,2,9549,0.0157
петре,2,9550,0.0157
ильиче,2,9551,0.0157
отчуждения,2,9552,0.0157
привычное,2,9553,0.0157
сморщено,2,9554,0.0157
мягкое,2,9555,0.0157
зовет,2,9556,0.0157
грубый,2,9557,0.0157
подбежала,2,9558,0.0157
указывал,2,9559,0.0157
билась,2,9560,0.0157
повернула,2,9561,0.0157
подушки,2,9562,0.0157
голубушка,2,9563,0.0157
сжала,2,9564,0.0157
затихла,2,9565,0.0157
снять,2,9566,0.0157
утешение,2,9567,0.0157
устал,2,9568,0.0157
отложила,2,9569,0.0157
успокоивал,2,9570,0.0157
закрывается,2,9571,0.0157
зажила,2,9572,0.0157
изнутри,2,9573,0.0157
проснулась,2,9574,0.0157
увела,2,9575,0.0157
устала,2,9576,0.0157
чужая,2,9577,0.0157
неизвестная,2,9578,0.0157
дурная,2,9579,0.0157
сильнейшее,2,9580,0.0157
давнем,2,9581,0.0157
поэзии,2,9582,0.0157
самоотвержения,2,9583,0.0157
любовью,2,9584,0.0157
прошедшее,2,9585,0.0157
непонятную,2,9586,0.0157
прилагать,2,9587,0.0157
забывали,2,9588,0.0157
похудела,2,9589,0.0157
слаба,2,9590,0.0157
взошла,2,9591,0.0157
наверх,2,9592,0.0157
наблюдая,2,9593,0.0157
кликнула,2,9594,0.0157
грудным,2,9595,0.0157
поверила,2,9596,0.0157
бежавших,2,9597,0.0157
становились,2,9598,0.0157
неверны,2,9599,0.0157
непрерывным,2,9600,0.0157
потеряв,2,9601,0.0157
вышедшая,2,9602,0.0157
быстрота,2,9603,0.0157
соответственное,2,9604,0.0157
быстроты,2,9605,0.0157
разумная,2,9606,0.0157
уменьшить,2,9607,0.0157
наукой,2,9608,0.0157
враги,2,9609,0.0157
полушубков,2,9610,0.0157
пройдено,2,9611,0.0157
евгений,2,9612,0.0157
бегущие,2,9613,0.0157
хозяйственных,2,9614,0.0157
напряжений,2,9615,0.0157
палку,2,9616,0.0157
спорили,2,9617,0.0157
увлекаемые,2,9618,0.0157
печального,2,9619,0.0157
обвиняли,2,9620,0.0157
заводов,2,9621,0.0157
иностранцы,2,9622,0.0157
куклой,2,9623,0.0157
годах,2,9624,0.0157
высочайшему,2,9625,0.0157
повелению,2,9626,0.0157
боявшийся,2,9627,0.0157
великих,2,9628,0.0157
редких,2,9629,0.0157
изгнании,2,9630,0.0157
изменяя,2,9631,0.0157
поставило,2,9632,0.0157
обыкновенные,2,9633,0.0157
громадный,2,9634,0.0157
окружавшей,2,9635,0.0157
бедствие,2,9636,0.0157
тяжелою,2,9637,0.0157
неоднократно,2,9638,0.0157
начался,2,9639,0.0157
окружающими,2,9640,0.0157
сделается,2,9641,0.0157
угодить,2,9642,0.0157
немилость,2,9643,0.0157
дальнейшая,2,9644,0.0157
девиз,2,9645,0.0157
границ,2,9646,0.0157
угадать,2,9647,0.0157
прозрения,2,9648,0.0157
народном,2,9649,0.0157
чувстве,2,9650,0.0157
чистоте,2,9651,0.0157
путями,2,9652,0.0157
высоту,2,9653,0.0157
европейского,2,9654,0.0157
заведших,2,9655,0.0157
квартира,2,9656,0.0157
морозный,2,9657,0.0157
шушукающих,2,9658,0.0157
доброму,2,9659,0.0157
приближении,2,9660,0.0157
ваточной,2,9661,0.0157
сутуловых,2,9662,0.0157
подвигался,2,9663,0.0157
кучка,2,9664,0.0157
злобном,2,9665,0.0157
трепля,2,9666,0.0157
отрываясь,2,9667,0.0157
занимавшего,2,9668,0.0157
слòва,2,9669,0.0157
тишине,2,9670,0.0157
забудет,2,9671,0.0157
веки,2,9672,0.0157
нагни,2,9673,0.0157
орла,2,9674,0.0157
ра,2,9675,0.0157
засветился,2,9676,0.0157
кротким,2,9677,0.0157
желавший,2,9678,0.0157
жалели,2,9679,0.0157
сочувствие,2,9680,0.0157
звездами,2,9681,0.0157
взмахнув,2,9682,0.0157
торжественной,2,9683,0.0157
торжества,2,9684,0.0157
всхлипнул,2,9685,0.0157
красненских,2,9686,0.0157
снегом,2,9687,0.0157
мороз,2,9688,0.0157
вышедший,2,9689,0.0157
сучьев,2,9690,0.0157
возилась,2,9691,0.0157
центра,2,9692,0.0157
кучку,2,9693,0.0157
доставая,2,9694,0.0157
запорошенное,2,9695,0.0157
нижние,2,9696,0.0157
морду,2,9697,0.0157
смеющийся,2,9698,0.0157
предполагаемых,2,9699,0.0157
разгорались,2,9700,0.0157
расчет,2,9701,0.0157
разместились,2,9702,0.0157
лучших,2,9703,0.0157
представляло,2,9704,0.0157
макеев,2,9705,0.0157
неси,2,9706,0.0157
щурившийся,2,9707,0.0157
ворона,2,9708,0.0157
носиком,2,9709,0.0157
пламя,2,9710,0.0157
бока,2,9711,0.0157
слоге,2,9712,0.0157
плясать,2,9713,0.0157
пару,2,9714,0.0157
вчерашний,2,9715,0.0157
болтать,2,9716,0.0157
упреком,2,9717,0.0157
приподнявшись,2,9718,0.0157
мòчи,2,9719,0.0157
лопочет,2,9720,0.0157
благородные,2,9721,0.0157
званий,2,9722,0.0157
белизне,2,9723,0.0157
можайским,2,9724,0.0157
ихний,2,9725,0.0157
синь,2,9726,0.0157
пахнет,2,9727,0.0157
десяти,2,9728,0.0157
мертвых,2,9729,0.0157
настоящая,2,9730,0.0157
дядюшка,2,9731,0.0157
покидали,2,9732,0.0157
улетит,2,9733,0.0157
врать,2,9734,0.0157
чуда,2,9735,0.0157
пятая,2,9736,0.0157
услыхали,2,9737,0.0157
ведмедь,2,9738,0.0157
непонятном,2,9739,0.0157
офицерской,2,9740,0.0157
коренастый,2,9741,0.0157
обвязанный,2,9742,0.0157
котелок,2,9743,0.0157
локте,2,9744,0.0157
отогреть,2,9745,0.0157
рамбалю,2,9746,0.0157
понесли,2,9747,0.0157
лучшем,2,9748,0.0157
окруженный,2,9749,0.0157
quatre,2,9750,0.0157
пропел,2,9751,0.0157
подмигивая,2,9752,0.0157
eut,2,9753,0.0157
galant,2,9754,0.0157
залетаев,2,9755,0.0157
вытянул,2,9756,0.0157
ой,2,9757,0.0157
мореля,2,9758,0.0157
пустяками,2,9759,0.0157
кореню,2,9760,0.0157
вспыхивая,2,9761,0.0157
вздрагивая,2,9762,0.0157
хлопотливо,2,9763,0.0157
ступеней,2,9764,0.0157
пфулем,2,9765,0.0157
погубила,2,9766,0.0157
березинской,2,9767,0.0157
цифры,2,9768,0.0157
ложность,2,9769,0.0157
лодки,2,9770,0.0157
определенное,2,9771,0.0157
верных,2,9772,0.0157
охотники,2,9773,0.0157
виноватым,2,9774,0.0157
сожжены,2,9775,0.0157
совокупное,2,9776,0.0157
устремлены,2,9777,0.0157
особенные,2,9778,0.0157
подтрунивание,2,9779,0.0157
обвиняют,2,9780,0.0157
обряда,2,9781,0.0157
обманывать,2,9782,0.0157
золотом,2,9783,0.0157
бродяг,2,9784,0.0157
слышали,2,9785,0.0157
вздыхая,2,9786,0.0157
извольте,2,9787,0.0157
высокопревосходительство,2,9788,0.0157
отправиться,2,9789,0.0157
делавший,2,9790,0.0157
медленность,2,9791,0.0157
августе,2,9792,0.0157
наследника,2,9793,0.0157
мнимой,2,9794,0.0157
призвание,2,9795,0.0157
физическую,2,9796,0.0157
въехал,2,9797,0.0157
отвернувшись,2,9798,0.0157
заключения,2,9799,0.0157
зàмка,2,9800,0.0157
ключи,2,9801,0.0157
чичаговым,2,9802,0.0157
voudriez,2,9803,0.0157
предавался,2,9804,0.0157
рассеянной,2,9805,0.0157
зàмку,2,9806,0.0157
парадной,2,9807,0.0157
семеновского,2,9808,0.0157
курьер,2,9809,0.0157
комнатке,2,9810,0.0157
толстая,2,9811,0.0157
фронту,2,9812,0.0157
перчатки,2,9813,0.0157
сошел,2,9814,0.0157
приготовленный,2,9815,0.0157
шопот,2,9816,0.0157
задушевной,2,9817,0.0157
наедине,2,9818,0.0157
фельдмаршалом,2,9819,0.0157
замечаний,2,9820,0.0157
походкой,2,9821,0.0157
блюде,2,9822,0.0157
заметная,2,9823,0.0157
мелькнула,2,9824,0.0157
пухлом,2,9825,0.0157
низко,2,9826,0.0157
георгий,2,9827,0.0157
присутствием,2,9828,0.0157
бале,2,9829,0.0157
входе,2,9830,0.0157
ногам,2,9831,0.0157
помехой,2,9832,0.0157
действительное,2,9833,0.0157
представителю,2,9834,0.0157
горячка,2,9835,0.0157
пускали,2,9836,0.0157
тоску,2,9837,0.0157
неспособность,2,9838,0.0157
тихое,2,9839,0.0157
обдумать,2,9840,0.0157
приехавших,2,9841,0.0157
терентия,2,9842,0.0157
старшую,2,9843,0.0157
живя,2,9844,0.0157
имении,2,9845,0.0157
новости,2,9846,0.0157
уничтожение,2,9847,0.0157
неотъемлемой,2,9848,0.0157
внешнею,2,9849,0.0157
чужом,2,9850,0.0157
мучился,2,9851,0.0157
ставил,2,9852,0.0157
искание,2,9853,0.0157
непосредственным,2,9854,0.0157
масонами,2,9855,0.0157
напрягал,2,9856,0.0157
непостижимого,2,9857,0.0157
бесконечное,2,9858,0.0157
наслаждаться,2,9859,0.0157
умственные,2,9860,0.0157
постройки,2,9861,0.0157
существовал,2,9862,0.0157
страдальчески,2,9863,0.0157
насмешливою,2,9864,0.0157
всматривался,2,9865,0.0157
увлекался,2,9866,0.0157
обязанною,2,9867,0.0157
намерением,2,9868,0.0157
любопытством,2,9869,0.0157
равнодушие,2,9870,0.0157
насмешка,2,9871,0.0157
недоверием,2,9872,0.0157
выказывала,2,9873,0.0157
вызывая,2,9874,0.0157
лучшего,2,9875,0.0157
хитрость,2,9876,0.0157
дурных,2,9877,0.0157
васькой,2,9878,0.0157
терентий,2,9879,0.0157
раздев,2,9880,0.0157
платьем,2,9881,0.0157
останавливал,2,9882,0.0157
жило,2,9883,0.0157
итальянского,2,9884,0.0157
смеялась,2,9885,0.0157
чувствами,2,9886,0.0157
любовался,2,9887,0.0157
временное,2,9888,0.0157
продовольственной,2,9889,0.0157
невероятно,2,9890,0.0157
службой,2,9891,0.0157
встречался,2,9892,0.0157
составляла,2,9893,0.0157
взглядов,2,9894,0.0157
насмешливую,2,9895,0.0157
просьбы,2,9896,0.0157
нужнее,2,9897,0.0157
недоуменьи,2,9898,0.0157
неизвестным,2,9899,0.0157
равнодушен,2,9900,0.0157
судьи,2,9901,0.0157
просьба,2,9902,0.0157
нуждался,2,9903,0.0157
долгах,2,9904,0.0157
доходы,2,9905,0.0157
возобновлять,2,9906,0.0157
ежегодно,2,9907,0.0157
письмах,2,9908,0.0157
верен,2,9909,0.0157
строиться,2,9910,0.0157
ямщик,2,9911,0.0157
копышущихся,2,9912,0.0157
неразрушимого,2,9913,0.0157
невещественного,2,9914,0.0157
составляющего,2,9915,0.0157
святыни,2,9916,0.0157
богатств,2,9917,0.0157
разрушено,2,9918,0.0157
могущественного,2,9919,0.0157
стремившихся,2,9920,0.0157
очищения,2,9921,0.0157
возвышаясь,2,9922,0.0157
вступили,2,9923,0.0157
увозить,2,9924,0.0157
деревням,2,9925,0.0157
домах,2,9926,0.0157
торговли,2,9927,0.0157
ремесл,2,9928,0.0157
предметами,2,9929,0.0157
долее,2,9930,0.0157
городской,2,9931,0.0157
занятие,2,9932,0.0157
участников,2,9933,0.0157
низшие,2,9934,0.0157
чиновники,2,9935,0.0157
приливали,2,9936,0.0157
хлебом,2,9937,0.0157
сеном,2,9938,0.0157
входили,2,9939,0.0157
купцы,2,9940,0.0157
дворы,2,9941,0.0157
несправедливость,2,9942,0.0157
грановитую,2,9943,0.0157
отдавать,2,9944,0.0157
дòма,2,9945,0.0157
съездил,2,9946,0.0157
растопчину,2,9947,0.0157
расположенным,2,9948,0.0157
ничтожные,2,9949,0.0157
ящичек,2,9950,0.0157
друбецких,2,9951,0.0157
занимали,2,9952,0.0157
дружбе,2,9953,0.0157
умерли,2,9954,0.0157
почувствовать,2,9955,0.0157
нарушает,2,9956,0.0157
изменившееся,2,9957,0.0157
переводя,2,9958,0.0157
компаньонку,2,9959,0.0157
давнего,2,9960,0.0157
выразилось,2,9961,0.0157
пахнуло,2,9962,0.0157
забытым,2,9963,0.0157
определенными,2,9964,0.0157
начатый,2,9965,0.0157
гостить,2,9966,0.0157
мальчику,2,9967,0.0157
поглядела,2,9968,0.0157
потерю,2,9969,0.0157
исчезло,2,9970,0.0157
судил,2,9971,0.0157
беспокойный,2,9972,0.0157
нагнувшись,2,9973,0.0157
жадно,2,9974,0.0157
полными,2,9975,0.0157
нахмурилась,2,9976,0.0157
помолчала,2,9977,0.0157
коленках,2,9978,0.0157
раскрытым,2,9979,0.0157
кончить,2,9980,0.0157
душевного,2,9981,0.0157
посидите,2,9982,0.0157
провели,2,9983,0.0157
столовую,2,9984,0.0157
официанты,2,9985,0.0157
пододвинули,2,9986,0.0157
салфетку,2,9987,0.0157
водку,2,9988,0.0157
чудеса,2,9989,0.0157
степан,2,9990,0.0157
научил,2,9991,0.0157
интересный,2,9992,0.0157
втрое,2,9993,0.0157
изменили,2,9994,0.0157
раздумал,2,9995,0.0157
велит,2,9996,0.0157
супруги,2,9997,0.0157
тяжела,2,9998,0.0157
плене,2,9999,0.0157
вовлекся,2,10000,0.0157
догадалась,2,10001,0.0157
помните,2,10002,0.0157
вопросами,2,10003,0.0157
похождениях,2,10004,0.0157
дошел,2,10005,0.0157
увлекся,2,10006,0.0157
волнением,2,10007,0.0157
рассказом,2,10008,0.0157
короткие,2,10009,0.0157
огне,2,10010,0.0157
дурачка,2,10011,0.0157
запомнить,2,10012,0.0157
одаренные,2,10013,0.0157
молчала,2,10014,0.0157
пережить,2,10015,0.0157
поговорили,2,10016,0.0157
забываем,2,10017,0.0157
гладкий,2,10018,0.0157
сюртучек,2,10019,0.0157
прощал,2,10020,0.0157
раздевшись,2,10021,0.0157
назначил,2,10022,0.0157
укладке,2,10023,0.0157
внимательный,2,10024,0.0157
савельича,2,10025,0.0157
небесное,2,10026,0.0157
наследники,2,10027,0.0157
добр,2,10028,0.0157
воспитан,2,10029,0.0157
улыбается,2,10030,0.0157
проезжая,2,10031,0.0157
посмотрим,2,10032,0.0157
нашло,2,10033,0.0157
виделся,2,10034,0.0157
лишению,2,10035,0.0157
мягкими,2,10036,0.0157
вопросительный,2,10037,0.0157
обедал,2,10038,0.0157
просидел,2,10039,0.0157
переговорили,2,10040,0.0157
ничтожного,2,10041,0.0157
подняться,2,10042,0.0157
уходя,2,10043,0.0157
опустилась,2,10044,0.0157
глубоким,2,10045,0.0157
удалением,2,10046,0.0157
потер,2,10047,0.0157
полюбит,2,10048,0.0157
оживлена,2,10049,0.0157
наполнявших,2,10050,0.0157
сокровище,2,10051,0.0157
счастливых,2,10052,0.0157
предпринял,2,10053,0.0157
занятыми,2,10054,0.0157
будущим,2,10055,0.0157
удивлял,2,10056,0.0157
взглядами,2,10057,0.0157
исхода,2,10058,0.0157
понимающими,2,10059,0.0157
получением,2,10060,0.0157
взгляду,2,10061,0.0157
оказывался,2,10062,0.0157
странен,2,10063,0.0157
умнее,2,10064,0.0157
проницательнее,2,10065,0.0157
безумие,2,10066,0.0157
проснувшаяся,2,10067,0.0157
трогателен,2,10068,0.0157
грустное,2,10069,0.0157
подумай,2,10070,0.0157
группы,2,10071,0.0157
образования,2,10072,0.0157
берега,2,10073,0.0157
фотия,2,10074,0.0157
проходят,2,10075,0.0157
содействовали,2,10076,0.0157
реакции,2,10077,0.0157
описаниям,2,10078,0.0157
либеральных,2,10079,0.0157
литературе,2,10080,0.0157
конституцию,2,10081,0.0157
поощряя,2,10082,0.0157
шишкова,2,10083,0.0157
занимаясь,2,10084,0.0157
воспитания,2,10085,0.0157
человеческой,2,10086,0.0157
совершавшееся,2,10087,0.0157
лекций,2,10088,0.0157
окажется,2,10089,0.0157
благом,2,10090,0.0157
противоположные,2,10091,0.0157
заслугу,2,10092,0.0157
примирить,2,10093,0.0157
программе,2,10094,0.0157
равенства,2,10095,0.0157
теперешние,2,10096,0.0157
составлена,2,10097,0.0157
противодействовали,2,10098,0.0157
обозначают,2,10099,0.0157
общечеловеческими,2,10100,0.0157
свойствами,2,10101,0.0157
денник,2,10102,0.0157
соединением,2,10103,0.0157
непонятные,2,10104,0.0157
бараном,2,10105,0.0157
понятии,2,10106,0.0157
понятной,2,10107,0.0157
объяснять,2,10108,0.0157
мелких,2,10109,0.0157
семени,2,10110,0.0157
мельчайших,2,10111,0.0157
назначению,2,10112,0.0157
преданий,2,10113,0.0157
разрушается,2,10114,0.0157
уничтожаются,2,10115,0.0157
вырабатываются,2,10116,0.0157
нести,2,10117,0.0157
случайностями,2,10118,0.0157
партиями,2,10119,0.0157
заметное,2,10120,0.0157
ограниченность,2,10121,0.0157
блестящий,2,10122,0.0157
нежелание,2,10123,0.0157
предназначенный,2,10124,0.0157
удается,2,10125,0.0157
разрушить,2,10126,0.0157
дипломатическим,2,10127,0.0157
беспричинной,2,10128,0.0157
экспедиции,2,10129,0.0157
сопутствуют,2,10130,0.0157
флот,2,10131,0.0157
злодеяния,2,10132,0.0157
руководитель,2,10133,0.0157
кесаря,2,10134,0.0157
пристает,2,10135,0.0157
ставится,2,10136,0.0157
готовый,2,10137,0.0157
приезжает,2,10138,0.0157
разложение,2,10139,0.0157
требуют,2,10140,0.0157
оправдать,2,10141,0.0157
подчиняющихся,2,10142,0.0157
заставляет,2,10143,0.0157
экспедицию,2,10144,0.0157
разумного,2,10145,0.0157
обмана,2,10146,0.0157
устах,2,10147,0.0157
празднование,2,10148,0.0157
уничтожены,2,10149,0.0157
предназначенной,2,10150,0.0157
насморка,2,10151,0.0157
противодвижение,2,10152,0.0157
миллионами,2,10153,0.0157
несогласия,2,10154,0.0157
отплеск,2,10155,0.0157
положить,2,10156,0.0157
острове,2,10157,0.0157
оправдывая,2,10158,0.0157
окончив,2,10159,0.0157
актера,2,10160,0.0157
бòльшую,2,10161,0.0157
представляет,2,10162,0.0157
называемыми,2,10163,0.0157
европейской,2,10164,0.0157
данный,2,10165,0.0157
европейские,2,10166,0.0157
употребляет,2,10167,0.0157
нововведений,2,10168,0.0157
возможностью,2,10169,0.0157
детские,2,10170,0.0157
передает,2,10171,0.0157
твоему,2,10172,0.0157
недоступным,2,10173,0.0157
целям,2,10174,0.0157
пчеловод,2,10175,0.0157
ботаник,2,10176,0.0157
наблюдатель,2,10177,0.0157
недоступность,2,10178,0.0157
заняла,2,10179,0.0157
заказывал,2,10180,0.0157
сообщалось,2,10181,0.0157
вставать,2,10182,0.0157
раздеваясь,2,10183,0.0157
разорение,2,10184,0.0157
одинаковым,2,10185,0.0157
внутреннего,2,10186,0.0157
слабостей,2,10187,0.0157
кончится,2,10188,0.0157
кредиторы,2,10189,0.0157
будучи,2,10190,0.0157
связаны,2,10191,0.0157
явилось,2,10192,0.0157
срока,2,10193,0.0157
повидимому,2,10194,0.0157
статской,2,10195,0.0157
поселился,2,10196,0.0157
бедственное,2,10197,0.0157
рублями,2,10198,0.0157
содержать,2,10199,0.0157
привычных,2,10200,0.0157
подарок,2,10201,0.0157
восхищался,2,10202,0.0157
нечем,2,10203,0.0157
поймал,2,10204,0.0157
требования,2,10205,0.0157
соблюдал,2,10206,0.0157
зимы,2,10207,0.0157
городских,2,10208,0.0157
подтверждение,2,10209,0.0157
считала,2,10210,0.0157
холодности,2,10211,0.0157
посидев,2,10212,0.0157
покое,2,10213,0.0157
выражала,2,10214,0.0157
достойная,2,10215,0.0157
скука,2,10216,0.0157
учтивость,2,10217,0.0157
гордость,2,10218,0.0157
старушку,2,10219,0.0157
вспоминала,2,10220,0.0157
признаваться,2,10221,0.0157
приличием,2,10222,0.0157
встать,2,10223,0.0157
выдержала,2,10224,0.0157
устремив,2,10225,0.0157
нежном,2,10226,0.0157
вспыхнула,2,10227,0.0157
подушку,2,10228,0.0157
виделись,2,10229,0.0157
глядела,2,10230,0.0157
неинтересный,2,10231,0.0157
сблизились,2,10232,0.0157
семейством,2,10233,0.0157
красивую,2,10234,0.0157
прежнюю,2,10235,0.0157
подвигаясь,2,10236,0.0157
невозможное,2,10237,0.0157
житье,2,10238,0.0157
небольшое,2,10239,0.0157
устроил,2,10240,0.0157
именье,2,10241,0.0157
начав,2,10242,0.0157
моду,2,10243,0.0157
хлебов,2,10244,0.0157
азот,2,10245,0.0157
кислород,2,10246,0.0157
почве,2,10247,0.0157
плуг,2,10248,0.0157
назем,2,10249,0.0157
вникать,2,10250,0.0157
орудием,2,10251,0.0157
мужикам,2,10252,0.0157
старостой,2,10253,0.0157
выборным,2,10254,0.0157
выбраны,2,10255,0.0157
уборке,2,10256,0.0157
хозяев,2,10257,0.0157
убраны,2,10258,0.0157
насчет,2,10259,0.0157
дворового,2,10260,0.0157
наказывать,2,10261,0.0157
нерешительности,2,10262,0.0157
распоряжениях,2,10263,0.0157
одобрено,2,10264,0.0157
ревновала,2,10265,0.0157
гумне,2,10266,0.0157
посева,2,10267,0.0157
уборки,2,10268,0.0157
ветром,2,10269,0.0157
запахом,2,10270,0.0157
всегдашнею,2,10271,0.0157
предупредить,2,10272,0.0157
подданным,2,10273,0.0157
поэзия,2,10274,0.0157
ближнего,2,10275,0.0157
кулак,2,10276,0.0157
память,2,10277,0.0157
управлении,2,10278,0.0157
горячась,2,10279,0.0157
решив,2,10280,0.0157
даю,2,10281,0.0157
переменить,2,10282,0.0157
лаокоона,2,10283,0.0157
разбитый,2,10284,0.0157
объяснениях,2,10285,0.0157
пальце,2,10286,0.0157
уйди,2,10287,0.0157
любим,2,10288,0.0157
хозяйством,2,10289,0.0157
зимой,2,10290,0.0157
библиотеку,2,10291,0.0157
покупал,2,10292,0.0157
ласковою,2,10293,0.0157
упрекнуть,2,10294,0.0157
находила,2,10295,0.0157
евангелие,2,10296,0.0157
отнимется,2,10297,0.0157
евангелия,2,10298,0.0157
соглашалась,2,10299,0.0157
кошка,2,10300,0.0157
благодарностию,2,10301,0.0157
времена,2,10302,0.0157
деревянный,2,10303,0.0157
съезжались,2,10304,0.0157
домашней,2,10305,0.0157
зимнего,2,10306,0.0157
николина,2,10307,0.0157
проживал,2,10308,0.0157
семейства,2,10309,0.0157
отставной,2,10310,0.0157
дворянских,2,10311,0.0157
праве,2,10312,0.0157
именью,2,10313,0.0157
конный,2,10314,0.0157
гувернантка,2,10315,0.0157
гувернер,2,10316,0.0157
живший,2,10317,0.0157
передвинул,2,10318,0.0157
супом,2,10319,0.0157
ошибалась,2,10320,0.0157
странные,2,10321,0.0157
сержусь,2,10322,0.0157
ревности,2,10323,0.0157
беременности,2,10324,0.0157
живот,2,10325,0.0157
marie,2,10326,0.0157
андрюшу,2,10327,0.0157
знаки,2,10328,0.0157
проводила,2,10329,0.0157
черноглазая,2,10330,0.0157
обернулся,2,10331,0.0157
спустил,2,10332,0.0157
сердишься,2,10333,0.0157
стараюсь,2,10334,0.0157
девочку,2,10335,0.0157
детское,2,10336,0.0157
данилу,2,10337,0.0157
купора,2,10338,0.0157
мазурку,2,10339,0.0157
ожила,2,10340,0.0157
счастливою,2,10341,0.0157
весною,2,10342,0.0157
ясности,2,10343,0.0157
сильная,2,10344,0.0157
редкие,2,10345,0.0157
бывала,2,10346,0.0157
привлекательна,2,10347,0.0157
молодую,2,10348,0.0157
любезна,2,10349,0.0157
знавшие,2,10350,0.0157
проповедываемому,2,10351,0.0157
состоящему,2,10352,0.0157
опускаться,2,10353,0.0157
очарованья,2,10354,0.0157
речей,2,10355,0.0157
смешны,2,10356,0.0157
уголка,2,10357,0.0157
украшать,2,10358,0.0157
нравиться,2,10359,0.0157
бесконечности,2,10360,0.0157
принадлежал,2,10361,0.0157
занимавший,2,10362,0.0157
ничтожнее,2,10363,0.0157
правах,2,10364,0.0157
браке,2,10365,0.0157
вопросам,2,10366,0.0157
достигнет,2,10367,0.0157
жен,2,10368,0.0157
выслушать,2,10369,0.0157
невпопад,2,10370,0.0157
башмаком,2,10371,0.0157
воззрению,2,10372,0.0157
подвластность,2,10373,0.0157
приписывала,2,10374,0.0157
